pmid,title,abstract,journal,year,authors
32816830,"Does Fibre-fix provided to people with irritable bowel syndrome who are consuming a low FODMAP diet improve their gut health, gut microbiome, sleep and mental health? A double-blinded, randomised controlled trial.","A diet low in fermentable oligosaccharides, disaccharides, monosaccharides and polyols (FODMAP) is an effective way to reduce gut symptoms in people with irritable bowel syndrome (IBS). This diet reduces the intake of fermentable fibres, leading to changes of the gut microbiota and insufficient fermentation in the large bowel, resulting in reduced production of short-chain fatty acids (SCFAs), such as butyrate, which has unfavourable implications for gut health, sleep and mental health. This study will examine the effect of Fibre-fix, a supplement containing a mix of dietary fibres, on the human gut microbiome composition, fermentative capacity, sleep, quality of life (QOL) and mental health of people with IBS who consume a low FODMAP diet (LFD).A randomised, double-blind, placebo-controlled, study design is proposed to examine whether Fibre-fix added to an existing LFD may help modulate gastrointestinal function, improve markers of sleep, mental health and promote QOL in patients with IBS. Participants will provide stool and blood samples, daily bowel symptoms diaries and 3-day diet records. Additionally, they will complete validated questionnaires relating to FODMAP intake, sleep, mental health and QOL before and after a 3-week intervention. Gut health will be assessed via faecal microbiome composition, faecal pH and SCFA levels. Alteration of sleep will be recorded using an actigraphy device worn by all participants over the whole study. Multivariate analysis will be used to examine the gut microbiome and repeated measures Analysis of variance (ANOVA) will be used for dependent variables from questionnaires related to bowel symptoms, stool type, sleep, mental health and QOL to assess the differences between intervention and control groups after adjustment for confounding variables.Ethics approval was obtained from the Human Research Ethics Committee of Edith Cowan University (2019-00619-YAN). Results will be disseminated in peer-review journal publications, and conference presentations. Participants will be provided with a summary of findings once the study is completed. If Fibre-fix is shown to result in favourable changes in gut microbial composition, SCFA production, sleep and mental well-being without exacerbating symptoms, this will provide additional dietary management options for those with IBS following an LFD.ACTRN12620000032954.",BMJ open gastroenterology,2020,Ran Yan; Mandy Murphy; Angela Genoni; Evania Marlow; Ian C Dunican; Johnny Lo; Lesley Andrew; Amanda Devine; Claus T Christophersen
32918633,Early Life Stress and the Development of the Infant Gut Microbiota: Implications for Mental Health and Neurocognitive Development.,"We review the state of the literature examining associations between early life stress (ELS), gut microbiota, and neurocognitive development and mental health in animals and humans. We identify gaps in current models and areas for future research.ELS is associated with changes in gut microbiota, which correspond to changes in affective and cognitive functioning in both animals and humans. Some of these ELS-induced psychological changes can be remedied by supplementation with probiotics in early life, suggesting a potential area for intervention for ELS-exposed children. Prenatal stress exposure is rarely studied in humans in relation to gut microbiota, but animal work has suggested important associations between prenatal stress and fetal programming that should be tested in humans. The gut microbiota plays an important role in the association between ELS, neurocognitive development, and mental health. More work is needed to fully understand these associations in humans.",Current psychiatry reports,2020,Sarah C Vogel; Natalie H Brito; Bridget L Callaghan
32130662,Current Perspectives on Gut Microbiome Dysbiosis and Depression.,"The human gut microbiome partakes in a bidirectional communication pathway with the central nervous system (CNS), named the microbiota-gut-brain axis. The microbiota-gut-brain axis is believed to modulate various central processes through the vagus nerve as well as production of microbial metabolites and immune mediators which trigger changes in neurotransmission, neuroinflammation, and behavior. Little is understood about the utilization of microbiome manipulation to treat disease. Though studies exploring the role of the microbiome in various disease processes have shown promise, mechanisms remain unclear and evidence-based treatments for most illnesses have not yet been developed. The animal studies reviewed here offer an excellent array of basic science research that continues to clarify mechanisms by which the microbiome may affect mental health. More evidence is needed, particularly as it relates to translating this work to human subjects. The studies presented in this paper largely demonstrate encouraging results in the treatment of depression. Limitations include small sample sizes and heterogeneous methodology. The exact mechanism by which the gut microbiota causes or alters neuropsychiatric disease states is not fully understood. In this review, we focus on recent studies investigating the relationship between gut microbiome dysbiosis and the pathogenesis of depression. This article is based on previously conducted studies and does not contain any studies with human participants or animals performed by any of the authors.",Advances in therapy,2020,Alexander Capuco; Ivan Urits; Jamal Hasoon; Rebecca Chun; Brittany Gerald; Jason K Wang; Hisham Kassem; Anh L Ngo; Alaa Abd-Elsayed; Thomas Simopoulos; Alan D Kaye; Omar Viswanath
32459708,The role of the gut microbiota in the pathophysiology of mental and neurological disorders.,"In recent decades, the concept of the gut microbiota as a potential novel therapeutic strategy for mental health has emerged. The tiny microbes inhabiting our gut communicate through a bidirectional communication signaling with the brain that influences gut physiology, brain function and behavior. Accumulating evidence suggests that perturbation of the gut microbiota contributes to the pathophysiology of mental illnesses including autism, depression and anxiety as well as neurodegenerative disorders such as Alzheimer's and Parkinson's diseases. This review will highlight recent findings in both human and animal studies indicating how changes in the gut microbiota can impact the pathophysiology of such diseases. The current work will also provide an understanding of the efficacy of microbiota-targeted therapies on psychiatric disorders.",Psychiatric genetics,2020,Matteo M Pusceddu; Josep M Del Bas
33171595,PROVIT: Supplementary Probiotic Treatment and Vitamin B7 in Depression-A Randomized Controlled Trial.,"Gut microbiota are suspected to affect brain functions and behavior as well as lowering inflammation status. Therefore, an effect on depression has already been suggested by recent research. The aim of this randomized double-blind controlled trial was to evaluate the effect of probiotic treatment in depressed individuals. Within inpatient care, 82 currently depressed individuals were randomly assigned to either receive a multistrain probiotic plus biotin treatment or biotin plus placebo for 28 days. Clinical symptoms as well as gut microbiome were analyzed at the begin of the study, after one and after four weeks. After 16S rRNA analysis, microbiome samples were bioinformatically explored using QIIME, SPSS, R and Piphillin. Both groups improved significantly regarding psychiatric symptoms. <i>Ruminococcus gauvreauii</i> and <i>Coprococcus 3</i> were more abundant and β-diversity was higher in the probiotics group after 28 days. KEGG-analysis showed elevated inflammation-regulatory and metabolic pathways in the intervention group. The elevated abundance of potentially beneficial bacteria after probiotic treatment allows speculations on the functionality of probiotic treatment in depressed individuals. Furthermore, the finding of upregulated vitamin B6 and B7 synthesis underlines the connection between the quality of diet, gut microbiota and mental health through the regulation of metabolic functions, anti-inflammatory and anti-apoptotic properties. Concluding, four-week probiotic plus biotin supplementation, in inpatient individuals with a major depressive disorder diagnosis, showed an overall beneficial effect of clinical treatment. However, probiotic intervention compared to placebo only differed in microbial diversity profile, not in clinical outcome measures.",Nutrients,2020,Eva Z Reininghaus; Martina Platzer; Alexandra Kohlhammer-Dohr; Carlo Hamm; Sabrina Mörkl; Susanne A Bengesser; Frederike T Fellendorf; Theressa Lahousen-Luxenberger; Birgitta Leitner-Afschar; Helmut Schöggl; Daniela Amberger-Otti; Walter Wurm; Robert Queissner; Armin Birner; Valerie S Falzberger; Annamaria Painold; Werner Fitz; Jolana Wagner-Skacel; Martina Brunnmayr; Alexandra Rieger; Alexander Maget; Renate Unterweger; Karin Schwalsberger; Bernd Reininghaus; Melanie Lenger; Thomaz F S Bastiaanssen; Nina Dalkner
32819434,The gut microbiota regulates autism-like behavior by mediating vitamin B<sub>6</sub> homeostasis in EphB6-deficient mice.,"Autism spectrum disorder (ASD) is a developmental disorder, and the effective pharmacological treatments for the core autistic symptoms are currently limited. Increasing evidence, particularly that from clinical studies on ASD patients, suggests a functional link between the gut microbiota and the development of ASD. However, the mechanisms linking the gut microbiota with brain dysfunctions (gut-brain axis) in ASD have not yet been full elucidated. Due to its genetic mutations and downregulated expression in patients with ASD, EPHB6, which also plays important roles in gut homeostasis, is generally considered a candidate gene for ASD. Nonetheless, the role and mechanism of EPHB6 in regulating the gut microbiota and the development of ASD are unclear.Here, we found that the deletion of EphB6 induced autism-like behavior and disturbed the gut microbiota in mice. More importantly, transplantation of the fecal microbiota from EphB6-deficient mice resulted in autism-like behavior in antibiotic-treated C57BL/6J mice, and transplantation of the fecal microbiota from wild-type mice ameliorated the autism-like behavior in EphB6-deficient mice. At the metabolic level, the disturbed gut microbiota in EphB6-deficient mice led to vitamin B<sub>6</sub> and dopamine defects. At the cellular level, the excitation/inhibition (E/I) balance in the medial prefrontal cortex was regulated by gut microbiota-mediated vitamin B<sub>6</sub> in EphB6-deficient mice.Our study uncovers a key role for the gut microbiota in the regulation of autism-like social behavior by vitamin B<sub>6</sub>, dopamine, and the E/I balance in EphB6-deficient mice, and these findings suggest new strategies for understanding and treating ASD. Video abstract.",Microbiome,2020,Ying Li; Zheng-Yi Luo; Yu-Ying Hu; Yue-Wei Bi; Jian-Ming Yang; Wen-Jun Zou; Yun-Long Song; Shi Li; Tong Shen; Shu-Ji Li; Lang Huang; Ai-Jun Zhou; Tian-Ming Gao; Jian-Ming Li
33301807,Spinal cord injury and gut microbiota: A review.,"After spinal cord injury (SCI), intestinal dysfunction has a serious impact on physical and mental health, quality of life, and social participation. Recent data from rodent and human studies indicated that SCI causes gut dysbiosis. Remodeling gut microbiota could be beneficial for the recovery of intestinal function and motor function after SCI. However, few studies have explored SCI with focus on the gut microbiota and ""microbiota-gut-brain"" axis. In this review, the complications following SCI, including intestinal dysfunction, anxiety and depression, metabolic disorders, and neuropathic pain, are directly or indirectly related to gut dysbiosis, which may be mediated by ""gut-brain"" interactions. Furthermore, we discuss the research strategies that can be beneficial in this regard, including germ-free animals, fecal microbiota transplantation, probiotics, phages, and brain imaging techniques. The current microbial research has shifted from descriptive to mechanismal perspective, and future research using new technologies may further demonstrate the pathophysiological mechanism of association of SCI with gut microbiota, elucidate the mode of interaction of gut microbiota and hosts, and help develop personalized microbiota-targeted therapies and drugs based on microbiota or corresponding metabolites.",Life sciences,2021,Yingli Jing; Fan Bai; Yan Yu
33301807,Spinal cord injury and gut microbiota: A review.,"After spinal cord injury (SCI), intestinal dysfunction has a serious impact on physical and mental health, quality of life, and social participation. Recent data from rodent and human studies indicated that SCI causes gut dysbiosis. Remodeling gut microbiota could be beneficial for the recovery of intestinal function and motor function after SCI. However, few studies have explored SCI with focus on the gut microbiota and ""microbiota-gut-brain"" axis. In this review, the complications following SCI, including intestinal dysfunction, anxiety and depression, metabolic disorders, and neuropathic pain, are directly or indirectly related to gut dysbiosis, which may be mediated by ""gut-brain"" interactions. Furthermore, we discuss the research strategies that can be beneficial in this regard, including germ-free animals, fecal microbiota transplantation, probiotics, phages, and brain imaging techniques. The current microbial research has shifted from descriptive to mechanismal perspective, and future research using new technologies may further demonstrate the pathophysiological mechanism of association of SCI with gut microbiota, elucidate the mode of interaction of gut microbiota and hosts, and help develop personalized microbiota-targeted therapies and drugs based on microbiota or corresponding metabolites.",Life sciences,2021,Yingli Jing; Fan Bai; Yan Yu
33287442,The Gut Microbiota: A Potential Gateway to Improved Health Outcomes in Breast Cancer Treatment and Survivorship.,"Breast cancer is the most frequently diagnosed cancer in women worldwide. The disease and its treatments exert profound effects on an individual's physical and mental health. There are many factors that impact an individual's risk of developing breast cancer, their response to treatments, and their risk of recurrence. The community of microorganisms inhabiting the gastrointestinal tract, the gut microbiota, affects human health through metabolic, neural, and endocrine signaling, and immune activity. It is through these mechanisms that the gut microbiota appears to influence breast cancer risk, response to treatment, and recurrence. A disrupted gut microbiota or state of 'dysbiosis' can contribute to a biological environment associated with higher risk for cancer development as well as contribute to negative treatment side-effects. Many cancer treatments have been shown to shift the gut microbiota toward dysbiosis; however, the microbiota can also be positively manipulated through diet, prebiotic and probiotic supplementation, and exercise. The objective of this review is to provide an overview of the current understanding of the relationship between the gut microbiota and breast cancer and to highlight potential strategies for modulation of the gut microbiota that could lead to improved clinical outcomes and overall health in this population.",International journal of molecular sciences,2020,Kara Sampsell; Desirée Hao; Raylene A Reimer
33271210,A systematic review of microbiome changes and impact of probiotic supplementation in children and adolescents with neuropsychiatric disorders.,"In recent decades, the diagnostic and therapeutic implications of the microbiome changes and the impact of probiotic supplementation have increased rapidly. However, the potential for clinical translation of microbiome research for children and adolescents with psychiatric disorders is unclear. This review examined available evidence related to gut microbiota as well as the impact of probiotic supplementation on psychiatric disorders in the pediatric population reported to date.We performed a literature search for the gut microbiota in child and adolescent population (0-18 years old) with mental health disorders from July 1999 through July 2019 in several databases: ClinicalTrials.gov, Ovid EBM Reviews, Ovid Embase, Ovid Medline, Ovid PsycINFO, Scopus, and Web of Science.A total of 7 studies met inclusion criteria consisting of randomized controlled trials and cohort studies that examined various associations between psychiatric disorders and gut microbiota in youth. Six studies examined the effects of various treatment interventions such as probiotic supplementation on microbiota composition and behaviors. One study showed an increase in prosocial behavior in children with Autism Spectrum Disorder (ASD) and an increase in the Lachnospiraceae family following prebiotic supplementation. Another study suggested that prebiotic supplementation increased bifidobacterial populations for ASD and healthy controls. A study evaluating infant supplementation of prebiotics showed both a decreased likelihood of developing Attention Deficit Hyperactivity Disorder (ADHD) or ASD and decreased gut Bifidobacterium. One study did not find significant differences in microbiome composition after micronutrient treatment.The main goal of this systematic review was to comprehensively examine and summarize the current evidence focused on the potential effect of the relationship between microbiota gut composition as well as the effects of probiotic supplementation on psychiatric disorders in children and adolescents. This is a relatively new area of research and the number of included studies is limited. More studies are needed to determine whether gut dysbiosis leads to the development and/or contributes to the severity of mental disorders or whether gut dysbiosis is a result of other processes that accompany mental disorders.A better understanding of the specific bacteria contributions, gut-brain pathways, and role in pathophysiological mechanisms in neuropsychiatric disorders in the child and adolescent populations can possibly provide alternative tools for a clinical psychiatrist. Moreover, it may ultimately aid the clinician with intervention strategies, or detect populations at risk for developing neuropsychiatric disorders.",Progress in neuro-psychopharmacology & biological psychiatry,2021,Anna N Ligezka; A Irem Sonmez; Martha P Corral-Frias; Raphael Golebiowski; Brian Lynch; Paul E Croarkin; Magdalena Romanowicz
