PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33919680","Nutritional Psychiatry: How Diet Affects Brain through Gut Microbiota","Grosso G.","Nutrients. 2021 Apr 14;13(4):1282. doi: 10.3390/nu13041282.","Grosso G","Nutrients","2021","2021/04/30","PMC8070365","","10.3390/nu13041282"
"34520319","Sleep, circadian rhythm and gut microbiota: alterations in Alzheimer's disease and their potential links in the pathogenesis","Li Y, Shao L, Mou Y, Zhang Y, Ping Y.","Gut Microbes. 2021 Jan-Dec;13(1):1957407. doi: 10.1080/19490976.2021.1957407.","Li Y","Gut Microbes","2021","2021/09/14","PMC8463034","","10.1080/19490976.2021.1957407"
"34201752","Dietary Fibre Intervention for Gut Microbiota, Sleep, and Mental Health in Adults with Irritable Bowel Syndrome: A Scoping Review","Yan R, Andrew L, Marlow E, Kunaratnam K, Devine A, Dunican IC, Christophersen CT.","Nutrients. 2021 Jun 23;13(7):2159. doi: 10.3390/nu13072159.","Yan R","Nutrients","2021","2021/07/02","PMC8308461","","10.3390/nu13072159"
"34204057","Mediterranean Diet as an Antioxidant: The Impact on Metabolic Health and Overall Wellbeing","Gantenbein KV, Kanaka-Gantenbein C.","Nutrients. 2021 Jun 6;13(6):1951. doi: 10.3390/nu13061951.","Gantenbein KV","Nutrients","2021","2021/07/02","PMC8227318","","10.3390/nu13061951"
"33421542","Bipolar disorder: An evolutionary psychoneuroimmunological approach","Rantala MJ, Luoto S, Borráz-León JI, Krams I.","Neurosci Biobehav Rev. 2021 Mar;122:28-37. doi: 10.1016/j.neubiorev.2020.12.031. Epub 2021 Jan 6.","Rantala MJ","Neurosci Biobehav Rev","2021","2021/01/09","","","10.1016/j.neubiorev.2020.12.031"
"34617139","A next-generation probiotic: Akkermansia muciniphila ameliorates chronic stress-induced depressive-like behavior in mice by regulating gut microbiota and metabolites","Ding Y, Bu F, Chen T, Shi G, Yuan X, Feng Z, Duan Z, Wang R, Zhang S, Wang Q, Zhou J, Chen Y.","Appl Microbiol Biotechnol. 2021 Nov;105(21-22):8411-8426. doi: 10.1007/s00253-021-11622-2. Epub 2021 Oct 7.","Ding Y","Appl Microbiol Biotechnol","2021","2021/10/07","","","10.1007/s00253-021-11622-2"
"33511258","Probiotic consumption relieved human stress and anxiety symptoms possibly via modulating the neuroactive potential of the gut microbiota","Ma T, Jin H, Kwok LY, Sun Z, Liong MT, Zhang H.","Neurobiol Stress. 2021 Jan 12;14:100294. doi: 10.1016/j.ynstr.2021.100294. eCollection 2021 May.","Ma T","Neurobiol Stress","2021","2021/01/29","PMC7816019","","10.1016/j.ynstr.2021.100294"
"34692176","A Review of Inflammatory Bowel Disease: A Model of Microbial, Immune and Neuropsychological Integration","Tavakoli P, Vollmer-Conna U, Hadzi-Pavlovic D, Grimm MC.","Public Health Rev. 2021 May 5;42:1603990. doi: 10.3389/phrs.2021.1603990. eCollection 2021.","Tavakoli P","Public Health Rev","2021","2021/10/25","PMC8386758","","10.3389/phrs.2021.1603990"
"33428888","Gut microbiota-derived vitamins - underrated powers of a multipotent ally in psychiatric health and disease","Rudzki L, Stone TW, Maes M, Misiak B, Samochowiec J, Szulc A.","Prog Neuropsychopharmacol Biol Psychiatry. 2021 Apr 20;107:110240. doi: 10.1016/j.pnpbp.2020.110240. Epub 2021 Jan 9.","Rudzki L","Prog Neuropsychopharmacol Biol Psychiatry","2021","2021/01/11","","","10.1016/j.pnpbp.2020.110240"
"33301807","Spinal cord injury and gut microbiota: A review","Jing Y, Bai F, Yu Y.","Life Sci. 2021 Feb 1;266:118865. doi: 10.1016/j.lfs.2020.118865. Epub 2020 Dec 7.","Jing Y","Life Sci","2021","2020/12/10","","","10.1016/j.lfs.2020.118865"
"35153869","The Role of the Oral Microbiota Related to Periodontal Diseases in Anxiety, Mood and Trauma- and Stress-Related Disorders","Martínez M, Postolache TT, García-Bueno B, Leza JC, Figuero E, Lowry CA, Malan-Müller S.","Front Psychiatry. 2022 Jan 27;12:814177. doi: 10.3389/fpsyt.2021.814177. eCollection 2021.","Martínez M","Front Psychiatry","2022","2022/02/14","PMC8833739","","10.3389/fpsyt.2021.814177"
"33722869","Bugs and Brains, the Gut and Mental Health Study: a mixed-methods study investigating microbiota composition and function in anxiety, depression and irritable bowel syndrome","Simpson CA, Schwartz OS, Eliby D, Butler CA, Huang K, O'Brien-Simpson N, Callaghan BL, Dashper SG, Gooley PR, Whittle S, Haslam N, Simmons JG.","BMJ Open. 2021 Mar 15;11(3):e043221. doi: 10.1136/bmjopen-2020-043221.","Simpson CA","BMJ Open","2021","2021/03/16","PMC7970253","","10.1136/bmjopen-2020-043221"
"34172092","Depletion of acetate-producing bacteria from the gut microbiota facilitates cognitive impairment through the gut-brain neural mechanism in diabetic mice","Zheng H, Xu P, Jiang Q, Xu Q, Zheng Y, Yan J, Ji H, Ning J, Zhang X, Li C, Zhang L, Li Y, Li X, Song W, Gao H.","Microbiome. 2021 Jun 25;9(1):145. doi: 10.1186/s40168-021-01088-9.","Zheng H","Microbiome","2021","2021/06/26","PMC8235853","","10.1186/s40168-021-01088-9"
"33777957","Brain Neurotransmitter Modulation by Gut Microbiota in Anxiety and Depression","Huang F, Wu X.","Front Cell Dev Biol. 2021 Mar 11;9:649103. doi: 10.3389/fcell.2021.649103. eCollection 2021.","Huang F","Front Cell Dev Biol","2021","2021/03/29","PMC7991717","","10.3389/fcell.2021.649103"
"33918462","Gut Microbiota and Bipolar Disorder: An Overview on a Novel Biomarker for Diagnosis and Treatment","Lucidi L, Pettorruso M, Vellante F, Di Carlo F, Ceci F, Santovito MC, Di Muzio I, Fornaro M, Ventriglio A, Tomasetti C, Valchera A, Gentile A, Kim YK, Martinotti G, Fraticelli S, Di Giannantonio M, De Berardis D.","Int J Mol Sci. 2021 Apr 2;22(7):3723. doi: 10.3390/ijms22073723.","Lucidi L","Int J Mol Sci","2021","2021/04/30","PMC8038247","","10.3390/ijms22073723"
"33497754","Gut microbiota alteration and modulation in psychiatric disorders: Current evidence on fecal microbiota transplantation","Settanni CR, Ianiro G, Bibbò S, Cammarota G, Gasbarrini A.","Prog Neuropsychopharmacol Biol Psychiatry. 2021 Jul 13;109:110258. doi: 10.1016/j.pnpbp.2021.110258. Epub 2021 Jan 23.","Settanni CR","Prog Neuropsychopharmacol Biol Psychiatry","2021","2021/01/26","","","10.1016/j.pnpbp.2021.110258"
"34329424","Probiotics-targeting new milestones from gut health to mental health","Dey G, Mookherjee S.","FEMS Microbiol Lett. 2021 Aug 19;368(15):fnab096. doi: 10.1093/femsle/fnab096.","Dey G","FEMS Microbiol Lett","2021","2021/07/30","","","10.1093/femsle/fnab096"
"33271210","A systematic review of microbiome changes and impact of probiotic supplementation in children and adolescents with neuropsychiatric disorders","Ligezka AN, Sonmez AI, Corral-Frias MP, Golebiowski R, Lynch B, Croarkin PE, Romanowicz M.","Prog Neuropsychopharmacol Biol Psychiatry. 2021 Jun 8;108:110187. doi: 10.1016/j.pnpbp.2020.110187. Epub 2020 Dec 1.","Ligezka AN","Prog Neuropsychopharmacol Biol Psychiatry","2021","2020/12/03","PMC8138744","NIHMS1699971","10.1016/j.pnpbp.2020.110187"
"34050205","Abnormal﻿ composition of microbiota in the gut and skin of imiquimod-treated mice","Shinno-Hashimoto H, Hashimoto Y, Wei Y, Chang L, Fujita Y, Ishima T, Matsue H, Hashimoto K.","Sci Rep. 2021 May 28;11(1):11265. doi: 10.1038/s41598-021-90480-4.","Shinno-Hashimoto H","Sci Rep","2021","2021/05/29","PMC8163751","","10.1038/s41598-021-90480-4"
"35110993","Impending Mental Health Issues During Coronavirus Disease 2019 - Time for Personalized Nutrition Based on the Gut Microbiota to Tide Over the Crisis?","Dhar D.","Front Neurosci. 2022 Jan 17;15:831193. doi: 10.3389/fnins.2021.831193. eCollection 2021.","Dhar D","Front Neurosci","2022","2022/02/03","PMC8801909","","10.3389/fnins.2021.831193"
"34946184","Gut Bacteria and Neuropsychiatric Disorders","Dicks LMT, Hurn D, Hermanus D.","Microorganisms. 2021 Dec 14;9(12):2583. doi: 10.3390/microorganisms9122583.","Dicks LMT","Microorganisms","2021","2021/12/24","PMC8708963","","10.3390/microorganisms9122583"
"34988495","Characterization of the gut microbiota among Veterans with unique military-related exposures and high prevalence of chronic health conditions: A United States-Veteran Microbiome Project (US-VMP) study","Stanislawski MA, Stamper CE, Stearns-Yoder KA, Hoisington AJ, Brostow DP, Forster JE, Postolache TT, Lowry CA, Brenner LA.","Brain Behav Immun Health. 2021 Sep 14;18:100346. doi: 10.1016/j.bbih.2021.100346. eCollection 2021 Dec.","Stanislawski MA","Brain Behav Immun Health","2021","2022/01/06","PMC8710413","","10.1016/j.bbih.2021.100346"
"34393849","Association Between Abundance of Haemophilus in the Gut Microbiota and Negative Symptoms of Schizophrenia","Zhu C, Zheng M, Ali U, Xia Q, Wang Z, Chenlong, Yao L, Chen Y, Yan J, Wang K, Chen J, Zhang X.","Front Psychiatry. 2021 Jul 30;12:685910. doi: 10.3389/fpsyt.2021.685910. eCollection 2021.","Zhu C","Front Psychiatry","2021","2021/08/16","PMC8362742","","10.3389/fpsyt.2021.685910"
"33742731","Fecal microbiota transplantation ameliorates gut microbiota imbalance and intestinal barrier damage in rats with stress-induced depressive-like behavior","Rao J, Xie R, Lin L, Jiang J, Du L, Zeng X, Li G, Wang C, Qiao Y.","Eur J Neurosci. 2021 Jun;53(11):3598-3611. doi: 10.1111/ejn.15192. Epub 2021 May 10.","Rao J","Eur J Neurosci","2021","2021/03/20","","","10.1111/ejn.15192"
"34589731","Abnormalities of the composition of the gut microbiota and short-chain fatty acids in mice after splenectomy","Wei Y, Chang L, Ishima T, Wan X, Ma L, Wuyun G, Pu Y, Hashimoto K.","Brain Behav Immun Health. 2021 Jan 4;11:100198. doi: 10.1016/j.bbih.2021.100198. eCollection 2021 Feb.","Wei Y","Brain Behav Immun Health","2021","2021/09/30","PMC8474575","","10.1016/j.bbih.2021.100198"
"34870091","Compositional and functional alterations in the oral and gut microbiota in patients with psychosis or schizophrenia: A systematic review","Murray N, Al Khalaf S, Kaulmann D, Lonergan E, Cryan JF, Clarke G, Khashan A, O'Connor K.","HRB Open Res. 2021 Sep 29;4:108. doi: 10.12688/hrbopenres.13416.1. eCollection 2021.","Murray N","HRB Open Res","2021","2021/12/06","PMC8634050","","10.12688/hrbopenres.13416.1"
"34032650","Psychobiotics: Evolution of Novel Antidepressants","Dinan TG, Butler MI, Cryan JF.","Mod Trends Psychiatry. 2021;32:134-143. doi: 10.1159/000510424. Epub 2021 May 6.","Dinan TG","Mod Trends Psychiatry","2021","2021/05/25","","","10.1159/000510424"
"33407119","Alterations in the intestinal microbiome and mental health status of workers in an underground tunnel environment","Lu ZH, Liu YW, Ji ZH, Fu T, Yan M, Shao ZJ, Long Y.","BMC Microbiol. 2021 Jan 6;21(1):7. doi: 10.1186/s12866-020-02056-3.","Lu ZH","BMC Microbiol","2021","2021/01/07","PMC7788853","","10.1186/s12866-020-02056-3"
"34480631","Microglial depletion and abnormalities in gut microbiota composition and short-chain fatty acids in mice after repeated administration of colony stimulating factor 1 receptor inhibitor PLX5622","Yang Y, Ishima T, Wan X, Wei Y, Chang L, Zhang J, Qu Y, Hashimoto K.","Eur Arch Psychiatry Clin Neurosci. 2022 Apr;272(3):483-495. doi: 10.1007/s00406-021-01325-0. Epub 2021 Sep 4.","Yang Y","Eur Arch Psychiatry Clin Neurosci","2022","2021/09/04","","","10.1007/s00406-021-01325-0"
"34074025","MAIT Cells and Microbiota in Multiple Sclerosis and Other Autoimmune Diseases","Mechelli R, Romano S, Romano C, Morena E, Buscarinu MC, Bigi R, Bellucci G, Reniè R, Pellicciari G, Salvetti M, Ristori G.","Microorganisms. 2021 May 24;9(6):1132. doi: 10.3390/microorganisms9061132.","Mechelli R","Microorganisms","2021","2021/06/02","PMC8225125","","10.3390/microorganisms9061132"
"33713734","Affective disorders impact prevalence of Flavonifractor and abundance of Christensenellaceae in gut microbiota","Coello K, Hansen TH, Sørensen N, Ottesen NM, Miskowiak KW, Pedersen O, Kessing LV, Vinberg M.","Prog Neuropsychopharmacol Biol Psychiatry. 2021 Aug 30;110:110300. doi: 10.1016/j.pnpbp.2021.110300. Epub 2021 Mar 10.","Coello K","Prog Neuropsychopharmacol Biol Psychiatry","2021","2021/03/13","","","10.1016/j.pnpbp.2021.110300"
"33206326","Gut-Brain-Skin Axis in Psoriasis: A Review","Chen G, Chen ZM, Fan XY, Jin YL, Li X, Wu SR, Ge WW, Lv CH, Wang YK, Chen JG.","Dermatol Ther (Heidelb). 2021 Feb;11(1):25-38. doi: 10.1007/s13555-020-00466-9. Epub 2020 Nov 18.","Chen G","Dermatol Ther (Heidelb)","2021","2020/11/18","PMC7859123","","10.1007/s13555-020-00466-9"
"34357554","Immune-microbiome interplay and its implications in neurodegenerative disorders","Uniyal A, Tiwari V, Rani M, Tiwari V.","Metab Brain Dis. 2022 Jan;37(1):17-37. doi: 10.1007/s11011-021-00807-3. Epub 2021 Aug 6.","Uniyal A","Metab Brain Dis","2022","2021/08/06","","","10.1007/s11011-021-00807-3"
"33252574","Understanding the role of gut microbiota in the pathogenesis of schizophrenia","Ghorbani M, Rajandas H, Parimannan S, Stephen Joseph GB, Tew MM, Ramly SS, Muhamad Rasat MA, Lee SY.","Psychiatr Genet. 2021 Apr 1;31(2):39-49. doi: 10.1097/YPG.0000000000000270.","Ghorbani M","Psychiatr Genet","2021","2020/11/30","","","10.1097/YPG.0000000000000270"
"33454868","Gut microbiota homeostasis restoration may become a novel therapy for breast cancer","Feng ZP, Xin HY, Zhang ZW, Liu CG, Yang Z, You H, Xin HW.","Invest New Drugs. 2021 Jun;39(3):871-878. doi: 10.1007/s10637-021-01063-z. Epub 2021 Jan 17.","Feng ZP","Invest New Drugs","2021","2021/01/17","","","10.1007/s10637-021-01063-z"
"33487078","Nutrition-based interventions for mood disorders","Martins LB, Braga Tibães JR, Sanches M, Jacka F, Berk M, Teixeira AL.","Expert Rev Neurother. 2021 Mar;21(3):303-315. doi: 10.1080/14737175.2021.1881482. Epub 2021 Mar 3.","Martins LB","Expert Rev Neurother","2021","2021/01/25","","","10.1080/14737175.2021.1881482"
"34830610","Targeting the Gut Microbiome in Prader-Willi Syndrome","Ramon-Krauel M, Amat-Bou M, Serrano M, Martinez-Monseny AF, Lerin C.","J Clin Med. 2021 Nov 16;10(22):5328. doi: 10.3390/jcm10225328.","Ramon-Krauel M","J Clin Med","2021","2021/11/27","PMC8625997","","10.3390/jcm10225328"
"34338703","Co-supplementation of camelina oil and a prebiotic is more effective for in improving cardiometabolic risk factors and mental health in patients with NAFLD: a randomized clinical trial","Kavyani M, Saleh-Ghadimi S, Dehghan P, Abbasalizad Farhangi M, Khoshbaten M.","Food Funct. 2021 Sep 20;12(18):8594-8604. doi: 10.1039/d1fo00448d.","Kavyani M","Food Funct","2021","2021/08/02","","","10.1039/d1fo00448d"
"33490703","Obesity and gut microbiome: review of potential role of probiotics","Schütz F, Figueiredo-Braga M, Barata P, Cruz-Martins N.","Porto Biomed J. 2021 Jan 18;6(1):e111. doi: 10.1097/j.pbj.0000000000000111. eCollection 2021 Jan-Feb.","Schütz F","Porto Biomed J","2021","2021/01/25","PMC7817278","","10.1097/j.pbj.0000000000000111"
"31685046","Shotgun metagenomics reveals both taxonomic and tryptophan pathway differences of gut microbiota in major depressive disorder patients","Lai WT, Deng WF, Xu SX, Zhao J, Xu D, Liu YH, Guo YY, Wang MB, He FS, Ye SW, Yang QF, Liu TB, Zhang YL, Wang S, Li MZ, Yang YJ, Xie XH, Rong H.","Psychol Med. 2021 Jan;51(1):90-101. doi: 10.1017/S0033291719003027. Epub 2019 Nov 5.","Lai WT","Psychol Med","2021","2019/11/06","","","10.1017/S0033291719003027"
"33920695","Neurobiological Processes Induced by Aerobic Exercise through the Endocannabinoidome","Forteza F, Giorgini G, Raymond F.","Cells. 2021 Apr 17;10(4):938. doi: 10.3390/cells10040938.","Forteza F","Cells","2021","2021/04/30","PMC8072750","","10.3390/cells10040938"
"34691318","Microbial Therapeutics in Neurocognitive and Psychiatric Disorders","Alagiakrishnan K, Halverson T.","J Clin Med Res. 2021 Sep;13(9):439-459. doi: 10.14740/jocmr4575. Epub 2021 Sep 30.","Alagiakrishnan K","J Clin Med Res","2021","2021/10/25","PMC8510649","","10.14740/jocmr4575"
"32979562","Shotgun metagenomics reveals both taxonomic and tryptophan pathway differences of gut microbiota in bipolar disorder with current major depressive episode patients","Lai WT, Zhao J, Xu SX, Deng WF, Xu D, Wang MB, He FS, Liu YH, Guo YY, Ye SW, Yang QF, Zhang YL, Wang S, Li MZ, Yang YJ, Liu TB, Tan ZM, Xie XH, Rong H.","J Affect Disord. 2021 Jan 1;278:311-319. doi: 10.1016/j.jad.2020.09.010. Epub 2020 Sep 8.","Lai WT","J Affect Disord","2021","2020/09/26","","","10.1016/j.jad.2020.09.010"
"33967849","Effectiveness of Probiotic, Prebiotic, and Synbiotic Supplementation to Improve Perinatal Mental Health in Mothers: A Systematic Review and Meta-Analysis","Desai V, Kozyrskyj AL, Lau S, Sanni O, Dennett L, Walter J, Ospina MB.","Front Psychiatry. 2021 Apr 22;12:622181. doi: 10.3389/fpsyt.2021.622181. eCollection 2021.","Desai V","Front Psychiatry","2021","2021/05/10","PMC8100186","","10.3389/fpsyt.2021.622181"
"34603341","Consumption of Butylated Starch Alleviates the Chronic Restraint Stress-Induced Neurobehavioral and Gut Barrier Deficits Through Reshaping the Gut Microbiota","Tian P, Zhu H, Qian X, Chen Y, Wang Z, Zhao J, Zhang H, Wang G, Chen W.","Front Immunol. 2021 Sep 17;12:755481. doi: 10.3389/fimmu.2021.755481. eCollection 2021.","Tian P","Front Immunol","2021","2021/10/04","PMC8485752","","10.3389/fimmu.2021.755481"
"34970638","CUMS and dexamethasone induce depression-like phenotypes in mice by differentially altering gut microbiota and triggering macroglia activation","Wu J, Li J, Gaurav C, Muhammad U, Chen Y, Li X, Chen J, Wang Z.","Gen Psychiatr. 2021 Dec 13;34(6):e100529. doi: 10.1136/gpsych-2021-100529. eCollection 2021.","Wu J","Gen Psychiatr","2021","2021/12/31","PMC8671983","","10.1136/gpsych-2021-100529"
"34238926","Gut microbiota signature in treatment-naïve attention-deficit/hyperactivity disorder","Richarte V, Sánchez-Mora C, Corrales M, Fadeuilhe C, Vilar-Ribó L, Arribas L, Garcia E, Rosales-Ortiz SK, Arias-Vasquez A, Soler-Artigas M, Ribasés M, Ramos-Quiroga JA.","Transl Psychiatry. 2021 Jul 8;11(1):382. doi: 10.1038/s41398-021-01504-6.","Richarte V","Transl Psychiatry","2021","2021/07/09","PMC8266901","","10.1038/s41398-021-01504-6"
"33521857","Gut microbiota in antiviral strategy from bats to humans: a missing link in COVID-19","Luo J, Liang S, Jin F.","Sci China Life Sci. 2021 Jun;64(6):942-956. doi: 10.1007/s11427-020-1847-7. Epub 2021 Jan 27.","Luo J","Sci China Life Sci","2021","2021/02/01","PMC7847806","","10.1007/s11427-020-1847-7"
"34092293","Studies on blood enrichment and anti-tumor effects of combined Danggui Buxue Decoction, Fe and rhEPO based on colon cancer-related anemia model and gut microbiota modulation","Shi XQ, Zhu ZH, Yue SJ, Tang YP, Chen YY, Pu ZJ, Tao HJ, Zhou GS, Duan JA.","Chin J Nat Med. 2021 Jun;19(6):422-431. doi: 10.1016/S1875-5364(21)60041-9.","Shi XQ","Chin J Nat Med","2021","2021/06/07","","","10.1016/S1875-5364(21)60041-9"
"34280457","Stress gets into the belly: Early life stress and the gut microbiome","Hantsoo L, Zemel BS.","Behav Brain Res. 2021 Sep 24;414:113474. doi: 10.1016/j.bbr.2021.113474. Epub 2021 Jul 16.","Hantsoo L","Behav Brain Res","2021","2021/07/19","PMC8380711","NIHMS1727771","10.1016/j.bbr.2021.113474"
"34042025","COVID-19: The Significance of Platelets, Mitochondria, Vitamin D, Serotonin and the Gut Microbiota","Bókkon I, Kapócs G, Vucskits A, Erdöfi-Szabó A, Vagedes J, Scholkmann F, Szöke H.","Curr Med Chem. 2021;28(37):7634-7657. doi: 10.2174/0929867328666210526100147.","Bókkon I","Curr Med Chem","2021","2021/05/27","","","10.2174/0929867328666210526100147"
"34690981","The Microbiome-Gut-Brain Axis, a Potential Therapeutic Target for Substance-Related Disorders","Fu X, Chen T, Cai J, Liu B, Zeng Y, Zhang X.","Front Microbiol. 2021 Oct 6;12:738401. doi: 10.3389/fmicb.2021.738401. eCollection 2021.","Fu X","Front Microbiol","2021","2021/10/25","PMC8526971","","10.3389/fmicb.2021.738401"
"34174901","Beyond the lesion site: minocycline augments inflammation and anxiety-like behavior following SCI in rats through action on the gut microbiota","Schmidt EKA, Raposo PJF, Torres-Espin A, Fenrich KK, Fouad K.","J Neuroinflammation. 2021 Jun 26;18(1):144. doi: 10.1186/s12974-021-02123-0.","Schmidt EKA","J Neuroinflammation","2021","2021/06/27","PMC8234629","","10.1186/s12974-021-02123-0"
"34277527","Towards Tailored Gut Microbiome-Based and Dietary Interventions for Promoting the Development and Maintenance of a Healthy Brain","Larroya A, Pantoja J, Codoñer-Franch P, Cenit MC.","Front Pediatr. 2021 Jul 1;9:705859. doi: 10.3389/fped.2021.705859. eCollection 2021.","Larroya A","Front Pediatr","2021","2021/07/19","PMC8280474","","10.3389/fped.2021.705859"
"31859119","Infections, antibiotic treatment and the Microbiome in relation to schizophrenia","Klein-Petersen AW, Köhler-Forsberg O, Benros ME.","Schizophr Res. 2021 Aug;234:71-77. doi: 10.1016/j.schres.2019.11.033. Epub 2019 Dec 16.","Klein-Petersen AW","Schizophr Res","2021","2019/12/21","","","10.1016/j.schres.2019.11.033"
"34650506","The Relationship Between the Gut Microbiome-Immune System-Brain Axis and Major Depressive Disorder","Foster JA, Baker GB, Dursun SM.","Front Neurol. 2021 Sep 28;12:721126. doi: 10.3389/fneur.2021.721126. eCollection 2021.","Foster JA","Front Neurol","2021","2021/10/15","PMC8508781","","10.3389/fneur.2021.721126"
"35185631","The Gut-Brain-Immune Axis in Autism Spectrum Disorders: A State-of-Art Report","Puricelli C, Rolla R, Gigliotti L, Boggio E, Beltrami E, Dianzani U, Keller R.","Front Psychiatry. 2022 Feb 3;12:755171. doi: 10.3389/fpsyt.2021.755171. eCollection 2021.","Puricelli C","Front Psychiatry","2022","2022/02/21","PMC8850385","","10.3389/fpsyt.2021.755171"
"34835436","The Potential Utility of Prebiotics to Modulate Alzheimer's Disease: A Review of the Evidence","Kang JW, Zivkovic AM.","Microorganisms. 2021 Nov 6;9(11):2310. doi: 10.3390/microorganisms9112310.","Kang JW","Microorganisms","2021","2021/11/27","PMC8625457","","10.3390/microorganisms9112310"
"34014031","Impaired blood-brain barrier in the microbiota-gut-brain axis: Potential role of bipolar susceptibility gene TRANK1","Lai J, Jiang J, Zhang P, Xi C, Wu L, Gao X, Fu Y, Zhang D, Chen Y, Huang H, Zhu Y, Hu S.","J Cell Mol Med. 2021 Jul;25(14):6463-6469. doi: 10.1111/jcmm.16611. Epub 2021 May 20.","Lai J","J Cell Mol Med","2021","2021/05/20","PMC8278099","","10.1111/jcmm.16611"
