pmid,title,abstract,journal,year,authors
31154909,"Unravelled facets of milk derived opioid peptides: a focus on gut physiology, fractures and obesity.","Beyond being a source of key nutrients, bovine milk influences physiological functions by synthesising bioactive peptides during the process of digestion. Some of the claimed negative health outcomes associated with milk consumption, such as cardiovascular diseases and type 1 diabetes may be attributed to an opioid peptide, beta-casomorphin-7 (BCM-7), derived from A1 beta-casein. BCM-7 exerts its function by binding to the μ-opioid receptors in the body. It is hypothesised that activation of the μ-opioid receptors in the gut can alter gut microbial composition, impair gut barrier integrity and bile acid metabolism, in addition to increasing gastrointestinal transit time and gut inflammation. Further, it is hypothesised that BCM-7 may influence fractures and obesity via μ-opioid receptor pathways. In conclusion, it appears that BCM-7 might have multiple functions pertinent to human health; however, the evidence is limited and warrants further pre-clinical and clinical studies for hypothesis confirmation.",International journal of food sciences and nutrition,2020,Hajara Aslam; Anu Ruusunen; Michael Berk; Amy Loughman; Leni Rivera; Julie A Pasco; Felice N Jacka
31704402,Naturally-diverse airborne environmental microbial exposures modulate the gut microbiome and may provide anxiolytic benefits in mice.,"Growing epidemiological evidence links natural green space exposure with a range of health benefits, including for mental health. Conversely, greater urbanisation associates with increased risk of mental health disorders. Microbiomes are proposed as an important but understudied link that may help explain many green space-human health associations. However, there remains a lack of controlled experimental evidence testing possible beneficial effects from passive exposure to natural biodiversity via airborne microbiota. Previous mouse model studies have used unrealistic environmental microbial exposures-including excessive soil and organic matter contact, feed supplements and injections-to demonstrate host microbiota, immune biomarker, and behavioural changes. Here, in a randomised controlled experiment, we demonstrate that realistic exposures to trace-level dust from a high biodiversity soil can change mouse gut microbiota, in comparison to dust from low biodiversity soil or no soil (control) (n = 54 total mice, comprising 3 treatments × 18 mice, with 9 females + 9 males per group). Furthermore, we found a nominal soil-derived anaerobic spore-forming butyrate-producer, Kineothrix alysoides, was supplemented to a greater extent in the gut microbiomes of high biodiversity treatment mice. Also, increasing relative abundance of this rare organism correlated with reduced anxiety-like behaviour in the most anxious mice. Our results point to an intriguing new hypothesis: that biodiverse soils may represent an important supplementary source of butyrate-producing bacteria capable of resupplying the mammalian gut microbiome, with potential for gut health and mental health benefits. Our findings have potential to inform cost-effective population health interventions through microbiome-conscious green space design and, ultimately, the mainstreaming of biodiversity into health care.",The Science of the total environment,2020,Craig Liddicoat; Harrison Sydnor; Christian Cando-Dumancela; Romy Dresken; Jiajun Liu; Nicholas J C Gellie; Jacob G Mills; Jennifer M Young; Laura S Weyrich; Mark R Hutchinson; Philip Weinstein; Martin F Breed
31821833,The connection between microbiome and schizophrenia.,"There has been an accumulation of knowledge about the human microbiome, some detailed investigations of the gastrointestinal microbiota and its functions, and the highlighting of complex interactions between the gut, the gut microbiota, and the central nervous system. That assumes the involvement of the microbiome in the pathogenesis of various CNS diseases, including schizophrenia. Given this information and the fact, that the gut microbiota is sensitive to internal and environmental influences, we have speculated that among the factors that influence the formation and composition of gut microbiota during life, possible key elements in the schizophrenia development chain are hidden where gut microbiota is a linking component. This article aims to describe and understand the developmental relationships between intestinal microbiota and the risk of developing schizophrenia.",Neuroscience and biobehavioral reviews,2020,Bogdana Golofast; Karel Vales
31726457,Gut Microbiota: A Perspective for Psychiatrists.,"There is mounting evidence that the trillions of microbes that inhabit our gut are a substantial contributing factor to mental health and, equally, to the progression of neuropsychiatric disorders. The extraordinary complexity of the gut ecosystem, and how it interacts with the intestinal epithelium to manifest physiological changes in the brain to influence mood and behaviour, has been the subject of intense scientific scrutiny over the last 2 decades. To further complicate matters, we each harbour a unique microbiota community that is subject to change by a number of factors including diet, exercise, stress, health status, genetics, medication, and age, amongst others. The microbiota-gut-brain axis is a dynamic matrix of tissues and organs including the gastrointestinal (GI) microbiota, immune cells, gut tissue, glands, the autonomic nervous system (ANS), and the brain that communicate in a complex multidirectional manner through a number of anatomically and physiologically distinct systems. Long-term perturbations to this homeostatic environment may contribute to the progression of a number of disorders by altering physiological processes including hypothalamic-pituitary-adrenal axis activation, neurotransmitter systems, immune function, and the inflammatory response. While an appropriate, co-ordinated physiological response, such as an immune or stress response, is necessary for survival, a dysfunctional response can be detrimental to the host, contributing to the development of a number of central nervous system disorders.",Neuropsychobiology,2020,Kieran Rea; Timothy G Dinan; John F Cryan
31722343,The Gut Microbiome in Bipolar Disorder and Pharmacotherapy Management.,"The gut microbiome is a complex and dynamic community of commensal, symbiotic, and pathogenic microorganisms that exist in a bidirectional relationship with the host. Bacterial functions in the gut play a critical role in healthy host functioning, and its disruption can contribute to many medical conditions. The relationship between gut microbiota and the brain has gained attention in mental health due to the mounting evidence supporting the association of gut bacteria with mood and behavior. Patients with bipolar disorder exhibit an increased frequency of gastrointestinal illnesses such as inflammatory bowel disease, which mechanistically has been linked to microbial community function. While the heterogeneity in microbial communities between individuals might be associated with disease risk, it may also moderate the efficacy or adverse effects associated with the use of medication. The following review highlights published evidence linking the function of gut microbiota both to bipolar disorder risk and to the effect of medications that influence microbiota, inflammation, and mood symptoms.",Neuropsychobiology,2020,Stephanie A Flowers; Kristen M Ward; Crystal T Clark
31539679,Antibiotic-induced microbiome depletion is associated with resilience in mice after chronic social defeat stress.,"The brain-gut axis plays a role in the pathogenesis of stress-related disorders such as depression. However, the role of brain-gut axis in the resilience versus susceptibility after stress remains unclear. Here, we examined the effects of antibiotic-induced microbiome depletion on an anhedonia-like phenotype in adult mice subjected to chronic social defeat stress (CSDS).Using CSDS paradigm, we investigated the effects of antibiotic-induced microbiome depletion on the resilience versus susceptibility in mice.Treatment with an antibiotic cocktail for 14 days significantly decreased the diversity and composition of the microbiota in the host gut. Proteobacteria were markedly increased after treatment with the antibiotic cocktail. At the genus and species levels, the antibiotic-treated group exhibited marked alterations in the microbiota compared with a control group. CSDS was shown to significantly improve the abnormal composition of gut microbiota in the antibiotic-treated group. CSDS did not produce an anhedonia-like phenotype in the antibiotic-treated mice, but did induce an anhedonia-like phenotype in control mice, suggesting that gut bacteria are essential for the development of CSDS-induced anhedonia. CSDS treatment did not alter the plasma levels of interleukin-6 or the expression of synaptic proteins, such as PSD-95 and GluA1, in the prefrontal cortex of antibiotic-treated mice.Specific microbiome were not determined.These findings suggest that antibiotic-induced microbiome depletion contributed to resilience to anhedonia in mice subjected to CSDS. Therefore, it is likely that the brain-gut axis plays a role in resilience versus susceptibility to stress.",Journal of affective disorders,2020,Siming Wang; Youge Qu; Lijia Chang; Yaoyu Pu; Kai Zhang; Kenji Hashimoto
31870331,"The chemo-gut study: investigating the long-term effects of chemotherapy on gut microbiota, metabolic, immune, psychological and cognitive parameters in young adult Cancer survivors; study protocol.","The gut microbiota is an important modulator of immune, metabolic, psychological and cognitive mechanisms. Chemotherapy adversely affects the gut microbiota, inducing acute dysbiosis, and alters physiological and psychological function. Cancer among young adults has risen 38% in recent decades. Understanding chemotherapy's long-term effects on gut microbiota and psycho-physiological function is critical to improve survivors' physical and mental health, but remains unexamined. Restoration of the gut microbiota via targeted therapies (e.g. probiotics) could potentially prevent or reverse the psycho-physiological deficits often found in young survivors following chemotherapy, ultimately leading to reduced symptom burden and improved health.This longitudinal study investigates chemotherapy induced long-term gut dysbiosis, and associations between gut microbiota, and immune, metabolic, cognitive and psychological parameters using data collected at < 2 month (T1), 3-4 months (T2), and 5-6 months (T3) post-chemotherapy. Participants will be 18-39 year old blood or solid tumor cancer survivors (n = 50), and a healthy sibling, partner or friend as a control (n = 50). Gut microbiota composition will be measured from fecal samples using 16 s RNA sequencing. Psychological and cognitive patient reported outcome measures will include depression, anxiety, post-traumatic stress disorder symptoms, pain, fatigue, and social and cognitive function. Dual-energy X-ray Absorptiometry (DXA) will be used to measure fat and lean mass, and bone mineral concentration. Pro-inflammatory cytokines, C-reactive protein (CRP), lipopolysaccharide (LPS), serotonin, and brain derived neurotrophic factor (BDNF) will be measured in serum, and long-term cortisol will be assayed from hair. Regression and linear mixed model (LMM) analyses will examine associations across time points (T1 - T3), between groups, and covariates with gut microbiota, cognitive, psychological, and physiological parameters.Knowing what bacterial species are depleted after chemotherapy, how long these effects last, and the physiological mechanisms that may drive psychological and cognitive issues among survivors will allow for targeted, integrative interventions to be developed, helping to prevent or reverse some of the late-effects of treatment that many young cancer survivors face. This protocol has been approved by the Health Research Ethics Board of Alberta Cancer Committee (ID: HREBA.CC-19-0018).",BMC cancer,2019,Julie M Deleemans; Faye Chleilat; Raylene A Reimer; Jan-Willem Henning; Mohamad Baydoun; Katherine-Ann Piedalue; Andrew McLennan; Linda E Carlson
31683191,Delivery to the gut microbiota: A rapidly proliferating research field.,"The post genomic era has brought breakthroughs in our understanding of the complex and fascinating symbiosis we have with our co-evolving microbiota, and its dramatic impact on our physiology, physical and mental health, mood, interpersonal communication, and more. This fast ""proliferating"" knowledge, particularly related to the gut microbiota, is leading to the development of numerous technologies aimed to promote our health via prudent modulation of our gut microbiota. This review embarks on a journey through the gastrointestinal tract from a biomaterial science and engineering perspective, and focusses on the various state-of-the-art approaches proposed in research institutes and those already used in various industries and clinics, for delivery to the gut microbiota, with emphasis on the latest developments published within the last 5 years. Current and possible future trends are discussed. It seems that future development will progress toward more personalized solutions, combining high throughput diagnostic omic methods, and precision interventions.",Advances in colloid and interface science,2019,Adi Seifert; Yechezkel Kashi; Yoav D Livney
31493127,Probiotics and Psychobiotics: the Role of Microbial Neurochemicals.,"In light of recent data, microorganisms should be construed as organisms that are capable of communication and collective behaviors. Microbial communication signals are involved both in interactions among microbial cells within microbial social systems, including the human body-inhabiting microconsortium, and the dialog between the microbiota and the host organism. The microbiota inhabits various niches of the host organism, especially the gastrointestinal (GI) tract. Microorganisms release diverse signal molecules and, in addition, specifically respond to host signals. This enables them to constantly interact with the nervous system including the brain and the immune system of the host organism. Evolutionarily conserved signals that are involved in the communication between microbiota and the host include neuroactive substances (neurochemicals) such as peptides, amino acids, biogenic amines, short-chain fatty acids, and gaseous substances. This ongoing dialog may either stabilize the host's physical and mental health state or, alternatively, cause serious health problems. Attempts are made to correct imbalances in the brain-gut-microbiota axis with probiotics including their subgroup called psychobiotics that release neuroactive substances directly influencing the human brain, psyche, and behavior. A number of recent review works address the microbiota-host system and its communication signals. Some of the publications focus on the involvement of neurochemicals in the bidirectional communication within the host-microbiota system. However, this work concentrates on the impact of bacterial cell components, metabolites, and signal molecules as promising alternatives to the currently widespread probiotics that have both advantages and disadvantages. Such biologically active agents of microbial origin are referred to as postbiotics or, alternatively, metabiotics (the term preferred in this work).",Probiotics and antimicrobial proteins,2019,Alexander V Oleskin; Boris A Shenderov
30523432,Obesity and mental health improvement following nutritional education focusing on gut microbiota composition in Japanese women: a randomised controlled trial.,"Gut microbiota composition was supposedly related to obesity and psychological factors. We examined the effects of a nutritional education intervention focusing on gut microbiota composition on obesity and psychological factors among obese women.Forty-four obese Japanese women aged 40 or older were randomly assigned to either an intervention group (n = 22) or control group (n = 22). The intervention consisted of a 20-min dietary lecture and a 10-min counselling session by registered dieticians, every 2 weeks for eight consecutive weeks. Body weight, height, waist circumference, food frequency, and gut microbiota composition were measured, and self-rated health and psychological factors were scored before and after the intervention.All participants completed the 8 week program. After the intervention, dietary fibre intake (p < 0.01), frequency of vegetable consumption (p = 0.020), and frequency of milk and milk product consumption (p < 0.01) increased significantly in the intervention group compared with the control group. Body weight and body mass index (BMI; p < 0.001), waist circumference (p < 0.01), and the depression scale score (p < 0.01) decreased significantly, while significant improvements were found in self-rated health (p = 0.045) and microbiome diversity (p < 0.01).Nutritional education focusing on gut microbiota composition may improve obesity and psychological factors in obese women.",European journal of nutrition,2019,Mayu Uemura; Fumikazu Hayashi; Ken Ishioka; Kunio Ihara; Kazushi Yasuda; Kanako Okazaki; Junichi Omata; Tatsuo Suzutani; Yoshihisa Hirakawa; Chifa Chiang; Atsuko Aoyama; Tetsuya Ohira
31568686,"The role of the brain-gut-microbiota axis in psychology: The importance of considering gut microbiota in the development, perpetuation, and treatment of psychological disorders.","The prevalence of psychological disorders remains stable despite steady increases in pharmacological treatments suggesting the need for auxiliary treatment options. Consideration of the brain-gut-microbiota axis (BGMA) has made inroads into reconceptualizing psychological illness from a more holistic perspective. While our understanding of the precise role of gut microbiota (GM) in psychological illness is in its infancy, it represents an attractive target for novel interventions.An extensive review of relevant literature was undertaken.Gut microbiota are proposed to directly and indirectly influence mood, cognition, and behavior which are key components of mental health. This paper outlines how GM may be implicated in psychological disorders from etiology through to treatment and prevention using the Four P model of case formulation.Moving forward, integration of GM into the conceptualization and treatment of psychological illness will require the discipline of psychology to undergo a significant paradigm shift. While the importance of the GM in psychological well-being must be respected, it is not proposed to be a panacea, but instead, an additional arm to a multidisciplinary approach to treatment and prevention.",Brain and behavior,2019,Michael Ganci; Emra Suleyman; Henry Butt; Michelle Ball
