pmid,title,abstract,journal,year,authors
35743087,"Drugs, Guts, Brains, but Not Rock and Roll: The Need to Consider the Role of Gut Microbiota in Contemporary Mental Health and Wellness of Emerging Adults.","Emerging adulthood (ages 18-25) is a critical period for neurobiological development and the maturation of the hypothalamic-pituitary-adrenal axis. Recent findings also suggest that a natural perturbation of the gut microbiota (GM), combined with other factors, may create a unique vulnerability during this period of life. The GM of emerging adults is thought to be simpler, less diverse, and more unstable than either younger or older people. We postulate that this plasticity in the GM suggests a role in the rising mental health issues seen in westernized societies today via the gut-brain-microbiota axis. Studies have paid particular attention to the diversity of the microbiota, the specific function and abundance of bacteria, and the production of metabolites. In this narrative review, we focus specifically on diet, physical activity/exercise, substance use, and sleep in the context of the emerging adult. We propose that this is a crucial period for establishing a stable and more resilient microbiome for optimal health into adulthood. Recommendations will be made about future research into possible behavioral adjustments that may be beneficial to endorse during this critical period to reduce the probability of a ""dysbiotic"" GM and the emergence and severity of mental health concerns.",International journal of molecular sciences,2022,Ju Eun Lee; David Walton; Colleen P O'Connor; Michael Wammes; Jeremy P Burton; Elizabeth A Osuch
35831877,The gut-liver axis in sepsis: interaction mechanisms and therapeutic potential.,"Sepsis is a potentially fatal condition caused by dysregulation of the body's immune response to an infection. Sepsis-induced liver injury is considered a strong independent prognosticator of death in the critical care unit, and there is anatomic and accumulating epidemiologic evidence that demonstrates intimate cross talk between the gut and the liver. Intestinal barrier disruption and gut microbiota dysbiosis during sepsis result in translocation of intestinal pathogen-associated molecular patterns and damage-associated molecular patterns into the liver and systemic circulation. The liver is essential for regulating immune defense during systemic infections via mechanisms such as bacterial clearance, lipopolysaccharide detoxification, cytokine and acute-phase protein release, and inflammation metabolic regulation. When an inappropriate immune response or overwhelming inflammation occurs in the liver, the impaired capacity for pathogen clearance and hepatic metabolic disturbance can result in further impairment of the intestinal barrier and increased disruption of the composition and diversity of the gut microbiota. Therefore, interaction between the gut and liver is a potential therapeutic target. This review outlines the intimate gut-liver cross talk (gut-liver axis) in sepsis.","Critical care (London, England)",2022,Xue Zhang; Hong Liu; Kenji Hashimoto; Shiying Yuan; Jiancheng Zhang
36458229,"Gut-Brain Axis, Neurodegeneration and Mental Health: A Personalized Medicine Perspective.","Neurological conditions such as neurodegenerative diseases and mental health disorders are a result of multifactorial underpinnings, leading to individual-based complex phenotypes. Demystification of these multifactorial connections will promote disease diagnosis and treatment. Personalized treatment rather than a one-size-fits-all approach would enable us to cater to the unmet healthcare needs based on protein-protein and gene-environment interactions. Gut-brain axis, as the name suggests, is a two-way biochemical communication pathway between the central nervous system (CNS) and enteric nervous system (ENS), enabling a mutual influence between brain and peripheral intestinal functions. The gut microbiota is a major component of this bidirectional communication, the composition of which is varied depending on the age, and disease conditions, among other factors. Gut microbiota profile is typically unique and personalized therapeutic intervention can aid in treating or delaying neurodegeneration and mental health conditions. Besides, research on the gut microbial influence on these conditions is gaining attention, and a better understanding of this concept can lead to identification of novel targeted therapies.",Indian journal of microbiology,2022,Alisha Chunduri; S Deepak Mohan Reddy; M Jahanavi; C Nagendranatha Reddy
35508109,Microbiota alterations in proline metabolism impact depression.,"The microbiota-gut-brain axis has emerged as a novel target in depression, a disorder with low treatment efficacy. However, the field is dominated by underpowered studies focusing on major depression not addressing microbiome functionality, compositional nature, or confounding factors. We applied a multi-omics approach combining pre-clinical models with three human cohorts including patients with mild depression. Microbial functions and metabolites converging onto glutamate/GABA metabolism, particularly proline, were linked to depression. High proline consumption was the dietary factor with the strongest impact on depression. Whole-brain dynamics revealed rich club network disruptions associated with depression and circulating proline. Proline supplementation in mice exacerbated depression along with microbial translocation. Human microbiota transplantation induced an emotionally impaired phenotype in mice and alterations in GABA-, proline-, and extracellular matrix-related prefrontal cortex genes. RNAi-mediated knockdown of proline and GABA transporters in Drosophila and mono-association with L. plantarum, a high GABA producer, conferred protection against depression-like states. Targeting the microbiome and dietary proline may open new windows for efficient depression treatment.",Cell metabolism,2022,Jordi Mayneris-Perxachs; Anna Castells-Nobau; María Arnoriaga-Rodríguez; Miquel Martin; Lisset de la Vega-Correa; Cristina Zapata; Aurelijus Burokas; Gerard Blasco; Clàudia Coll; Anira Escrichs; Carles Biarnés; José María Moreno-Navarrete; Josep Puig; Josep Garre-Olmo; Rafel Ramos; Salvador Pedraza; Ramón Brugada; Joan Carles Vilanova; Joaquín Serena; Jordi Gich; Lluís Ramió-Torrentà; Vicente Pérez-Brocal; Andrés Moya; Reinald Pamplona; Joaquim Sol; Mariona Jové; Wifredo Ricart; Manuel Portero-Otin; Gustavo Deco; Rafael Maldonado; José Manuel Fernández-Real
35157987,Brain-spleen axis in health and diseases: A review and future perspective.,"The spleen, an important tissue for the immune system, acts as a filter for blood within the immune system. Accumulating evidence suggests that the spleen affects a number of brain functions in health and diseases via immune modulation. Systemic inflammation or chronic social defeat stress (CSDS) can cause splenomegaly in rodents. Interestingly, the new antidepressant arketamine could normalize splenomegaly and depression-like behaviors in CSDS-susceptible mice. A recent study strongly supports the direct connection pathway between the brain and spleen, whereby the spleen can regulate the humoral immune defense by the two brain regions, such as corticotropin-related neurons in the paraventricular nucleus (PVN) and the central nucleus of the amygdala (CeA). Furthermore, afferent and efferent vagus nerve signaling may contribute to brain and spleen communication. In this article, we review recent findings of the brain-spleen axis in health and diseases.",Brain research bulletin,2022,Yan Wei; Tong Wang; Lei Liao; Xinrong Fan; Lijia Chang; Kenji Hashimoto
36479494,Dietary supplements in neurological diseases and brain aging.,"A healthy diet shapes a healthy mind. Diet quality has a strong association with brain health. Diet influences the onset and consequences of neurological diseases, and dietary factors may influence mental health at individual and population level. The link between unhealthy diet, impaired cognitive function and neurodegenerative diseases indicates that adopting a healthy diet would ultimately afford prevention and management of neurological diseases and brain aging. Neurodegenerative diseases are of multifactorial origin and result in progressive loss of neuronal function in the brain, leading to cognitive impairment and motoneuron disorders. The so-called Mediterranean diet (MedDiet) with its healthy ingredients rich in antioxidant, anti-inflammatory, immune, neuroprotective, antidepressant, antistress and senolytic activity plays an essential role in the prevention and management of neurological diseases and inhibits cognitive decline in neurodegenerative diseases such as Alzheimer's, Parkinson's and Huntington's diseases. The MedDiet also modulates the gut-brain axis by promoting a diversity of gut microbiota. In view of the importance of diet in neurological diseases management, this review focuses on the dietary components, natural compounds and medicinal plants that have proven beneficial in neurological diseases and for brain health. Among them, polyphenols, omega-3 fatty acids, B vitamins and several ayurvedic herbs have promising beneficial effects.",Journal of preventive medicine and hygiene,2022,Zakira Naureen; Kristjana Dhuli; Maria Chiara Medori; Paola Caruso; Paolo Manganotti; Pietro Chiurazzi; Matteo Bertelli
36228569,"The gut microbiome, mild cognitive impairment, and probiotics: A randomized clinical trial in middle-aged and older adults.","Advancing age coincides with changes in the gut microbiome and a decline in cognitive ability. Psychobiotics are microbiota-targeted interventions that can result in mental health benefits and protect the aging brain. This study investigated the gut microbiome composition and predicted microbial functional pathways of middle-aged and older adults that met criteria for mild cognitive impairment (MCI), compared to neurologically healthy individuals, and investigated the impact of probiotic Lactobacillus rhamnosus GG (LGG) in a double-blind, placebo-controlled, randomized clinical trial. A total of 169 community-dwelling middle-aged (52-59 years) and older adults (60-75 years) received a three-month intervention and were randomized to probiotic and placebo groups. Participants were further subdivided based on cognitive status into groups with intact or impaired cognition and samples were collected at baseline and post supplementation.Microbiome analysis identified Prevotella ruminicola, Bacteroides thetaiotaomicron, and Bacteroides xylanisolvens as taxa correlated with MCI. Differential abundance analysis at baseline identified Prevotella as significantly more prevalent in MCI subjects compared to cognitively intact subjects (ALDEx2 P = 0.0017, ANCOM-BC P = 0.0004). A decrease in the relative abundance of the genus Prevotella and Dehalobacterium in response to LGG supplementation in the MCI group was correlated with an improved cognitive score.Our study points to specific members of the gut microbiota correlated with cognitive performance in middle-aged and older adults. Should findings be replicated, these taxa could be used as key early indicators of MCI and manipulated by probiotics, prebiotics, and symbiotics to promote successful cognitive aging. Registered under ClinicalTrials.gov Identifier no. NCT03080818.","Clinical nutrition (Edinburgh, Scotland)",2022,Mashael R Aljumaah; Urja Bhatia; Jeffery Roach; John Gunstad; M Andrea Azcarate Peril
35565888,The Role of the Microbiome-Brain-Gut Axis in the Pathogenesis of Depressive Disorder.,"The role of gut microbiota and its association with the central nervous system via the microbiome-brain-gut axis has been widely discussed in the literature. The aim of this review is to investigate the impact of gut microbiota on the development of depression and underlying molecular mechanisms. There are two possible pathways in which this interaction might occur. The first one suggests that depressive disorder could lead to dysbiosis and one of the causes may be the influence on the hypothalamic-pituitary-adrenal (HPA) axis. The second one considers if changes in the composition of gut microbiota might cause depressive disorder. The mechanisms that could be responsible for this interaction include the secretion of neurotransmitters, gut peptides and the activation of the immune system. However, current knowledge on this topic does not allow for us to state an unambiguous conclusion, and future studies that take into consideration more precise stress-measurement methods are needed to further explore direct mechanisms of the interaction between gut microbiota and mental health.",Nutrients,2022,Ewelina Młynarska; Joanna Gadzinowska; Julita Tokarek; Joanna Forycka; Aleksandra Szuman; Beata Franczyk; Jacek Rysz
34750307,Microbiota-targeted interventions for mental health.,"The gut microbiota has emerged as a key conduit in mental health and is a promising target for interventions. This review provides an update on recent advances in using microbiota-targeted approaches for the management of mental health.Approaches that have emerged as microbiota-targeted interventions in the management of mental health include probiotics, prebiotics, synbiotics, fecal microbiota transplant as well as diet. Among these approaches, probiotic supplementation has been investigated most prominently, providing promising evidence for its use in improving mood and anxiety. There is also growing interest in the use of multistrain probiotics, whole dietary interventions or combined approaches, with encouraging results emerging from recent studies.Although the current literature preliminarily supports targeting the microbiota to manage mental health and use as adjuvant therapies for certain brain disorders, large gaps remain and especially data including clinical cohorts remains scarce. Research studies including larger cohorts, well-characterized clinical populations and defined duration and dosage of the intervention are required to develop evidence-based guidelines for microbiota-targeted strategies.",Current opinion in psychiatry,2022,Kirsten Berding; John F Cryan
36039924,The anti-inflammatory effects of a Mediterranean diet: a review.,"Chronic noncommunicable diseases remain the leading cause of morbidity and mortality worldwide and the majority are preventable with a healthy diet and lifestyle, but controversy remains as to the best approach. Greater adherence to a traditional Mediterranean diet has consistently been associated with lower morbidity and mortality from cardiovascular disease, diabetes and many cancers, and lower all-cause mortality. Despite the well known benefits on chronic disease risk there remains some scepticism as to the effects of this dietary pattern across populations outside the Mediterranean and the mechanisms of action of this traditional plant-based dietary pattern.This narrative review aims to summarize the latest evidence on the health protective effects of a traditional Mediterranean diet on chronic noncommunicable diseases, specifically focussing on the anti-inflammatory effects of this highly published dietary pattern.Recent high-quality evidence now supports a Mediterranean diet in secondary prevention of cardiovascular disease with impacts on atherosclerosis progression, likely through reduction of systemic inflammation and irrespective of changes in cholesterol or weight. The Mediterranean diet has a low Dietary Inflammatory Index illustrating its anti-inflammatory potential. This dietary pattern beneficially modulates the gut microbiota and immune system, including emerging evidence for efficacy against severe acute respiratory syndrome coronavirus 2 (coronavirus disease 2019). Emerging evidence shows clinicians are not routinely recommending a Mediterranean diet despite well known evidence due to barriers such as lack of training, patient materials and concerns about potential patient adherence.The physiological mechanisms of action of this healthy diet pattern are becoming better understood to be multisystem and involving the gut. Larger controlled trials investigating mechanistic effects in broader non-Mediterranean populations are warranted. Although reflected in therapeutic guidelines for chronic disease management worldwide there are individual, clinical practice and health system barriers to its implementation that need a multisectoral approach to address.",Current opinion in clinical nutrition and metabolic care,2022,Catherine Itsiopoulos; Hannah L Mayr; Colleen J Thomas
38827186,Gut microbiota and psychiatric disorders.,"The impact of gut microbiota in mental health has been one of the most exciting and probably one of the most discussed topics of psychiatric research in the last decade. The gut microbiota may play an important role in the development of neuropsychiatric diseases, according to a growing body of research. Gut microbiota is a key regulator of gut-brain axis and may shape our brain physiology; thus, any change in its composition may change our behaviour due to altered psychiatric conditions. Relationship of gut microbiota with different mental illnesses is discussed in this article.",Open journal of psychiatry & allied sciences,2022,Sweta Jaiswal; Arundhati Bag; Samrat Singh Bhandari
35713539,"The effect of COVID-19 lockdown on mental health, gut microbiota composition and serum cortisol levels.","The aim of this study was to assess changes in mental health, gut microbiota composition, and stress marker serum cortisol due to COVID-19 lockdown in asymptomatic individuals. Healthy adults participated in anthropometric measurements, blood and stool sample collection pre-lockdown and post-lockdown (<i>n</i> = 38, 63.2% females), lifestyle and psychological questionnaires were included in pre-lockdown measurement and lockdown survey (<i>n</i> = 46, 67.4% females). Subjects reported significantly higher body dissatisfaction (<i>p</i> = 0.007) and anxiety (<i>p</i> = 0.002), and significantly lower positive affect (<i>p</i> = 0.001) during lockdown compared with pre-lockdown. According to perceived stress, 51.6% of females and 20% of males experienced moderate to high stress. This was reflected in serum cortisol levels that significantly increased only in females (<i>p</i> = 0.006) post-lockdown and correlated with perceived stress (<i>p</i> = 0.037) and anxiety (<i>p</i> = 0.031). In addition to psychological measures, changes in gut microbiota composition were observed. Gut microbial alpha diversity significantly decreased (<i>p</i> = 0.033), whereas relative abundance of Proteobacteria significantly increased (<i>p</i> = 0.043) post-lockdown. Depression during lockdown was moderately positively correlated with changes in Bacteroidetes abundance (<i>p</i> = 0.015) and negatively with changes in Firmicutes abundance (<i>p</i> = 0.008). <i>Alistipes</i> abundance post-lockdown was moderately positively correlated with anxiety (<i>p</i> = 0.004) and negative affect (<i>p</i> = 0.005) during lockdown. Despite a small sample size and not being able to perform objective measurements during lockdown, the results confirm the effect of lockdown on mental health and gut microbiota composition that could have a great impact on our health (ClinicalTrials identifier: NCT04347213).","Stress (Amsterdam, Netherlands)",2022,Karin Šik Novak; Nives Bogataj Jontez; Saša Kenig; Matjaž Hladnik; Alenka Baruca Arbeiter; Dunja Bandelj; Maša Černelič Bizjak; Ana Petelin; Nina Mohorko; Zala Jenko Pražnikar
