pmid,title,abstract,journal,year,authors
36400238,Bile acids and neurological disease.,"This review will focus on how bile acids are being used in clinical trials to treat neurological diseases due to their central involvement with the gut-liver-brain axis and their physiological and pathophysiological roles in both normal brain function and multiple neurological diseases. The synthesis of primary and secondary bile acids species and how the regulation of the bile acid pool may differ between the gut and brain is discussed. The expression of several bile acid receptors in brain and their currently known functions along with the tools available to manipulate them pharmacologically are examined, together with discussion of the interaction of bile acids with the gut microbiome and their lesser-known effects upon brain glucose and lipid metabolism. How dysregulation of the gut microbiome, aging and sex differences may lead to disruption of bile acid signalling and possible causal roles in a number of neurological disorders are also considered. Finally, we discuss how pharmacological treatments targeting bile acid receptors are currently being tested in an array of clinical trials for several different neurodegenerative diseases.",Pharmacology & therapeutics,2022,Michael J Hurley; Rachel Bates; Jane Macnaughtan; Anthony H V Schapira
36389228,The interplay between the gut-brain axis and the microbiome: A perspective on psychiatric and neurodegenerative disorders.,"What is the effect of our gut microbial flora on brain? Does the gut microbiome have any role in the causation of psychiatric and neurodegenerative diseases? Does the effect of gut microbiota traverse the gut-brain axis? Questions like these have captured the interest and imagination of the scientific community for quite some time now. Research in the quest for answers to these questions, to unravel the potential role of the microbiota inhabiting the gut in controlling brain functions, has progressed manifold over the last two decades. Although the possibility of microbiome as a key susceptibility factor for neurological disorders viz. Parkinson's disease, Alzheimer's disease, multiple sclerosis, and autism spectrum disorder has bolstered by an increase in the clinical and preclinical evidence, the field is still in its infancy. Given the fact that the diversity of the gut microbiota is affected by various factors including the diet and exercise, the interpretation of such data becomes all the more difficult. Also, such studies have been mostly conducted on animal models, so there is a need for randomized controlled trials in human subjects, corroborated by longitudinal studies, to establish if modulating the gut microbiota can unravel novel therapeutic interventions. Exploring the genomic, metagenomic and metabolomic data from clinical subjects with psychiatric and neurological diseases can prove to be a helpful guide in individual treatment selection.",Frontiers in neuroscience,2022,Yasir Bashir; Asad U Khan
36376318,Metagenomics of Parkinson's disease implicates the gut microbiome in multiple disease mechanisms.,"Parkinson's disease (PD) may start in the gut and spread to the brain. To investigate the role of gut microbiome, we conducted a large-scale study, at high taxonomic resolution, using uniform standardized methods from start to end. We enrolled 490 PD and 234 control individuals, conducted deep shotgun sequencing of fecal DNA, followed by metagenome-wide association studies requiring significance by two methods (ANCOM-BC and MaAsLin2) to declare disease association, network analysis to identify polymicrobial clusters, and functional profiling. Here we show that over 30% of species, genes and pathways tested have altered abundances in PD, depicting a widespread dysbiosis. PD-associated species form polymicrobial clusters that grow or shrink together, and some compete. PD microbiome is disease permissive, evidenced by overabundance of pathogens and immunogenic components, dysregulated neuroactive signaling, preponderance of molecules that induce alpha-synuclein pathology, and over-production of toxicants; with the reduction in anti-inflammatory and neuroprotective factors limiting the capacity to recover. We validate, in human PD, findings that were observed in experimental models; reconcile and resolve human PD microbiome literature; and provide a broad foundation with a wealth of concrete testable hypotheses to discern the role of the gut microbiome in PD.",Nature communications,2022,Zachary D Wallen; Ayse Demirkan; Guy Twa; Gwendolyn Cohen; Marissa N Dean; David G Standaert; Timothy R Sampson; Haydeh Payami
36353491,Gut microbiome and human health: Exploring how the probiotic genus <i>Lactobacillus</i> modulate immune responses.,"The highest density of microbes resides in human gastrointestinal tract, known as ""Gut microbiome"". Of note, the members of the genus <i>Lactobacillus</i> that belong to phyla Firmicutes are the most important probiotic bacteria of the gut microbiome. These gut-residing <i>Lactobacillus</i> species not only communicate with each other but also with the gut epithelial lining to balance the gut barrier integrity, mucosal barrier defence and ameliorate the host immune responses. The human body suffers from several inflammatory diseases affecting the gut, lungs, heart, bone or neural tissues. Mounting evidence supports the significant role of <i>Lactobacillus</i> spp. and their components (such as metabolites, peptidoglycans, and/or surface proteins) in modulatingimmune responses, primarily through exchange of immunological signals between gastrointestinal tract and distant organs. This bidirectional crosstalk which is mediated by <i>Lactobacillus</i> spp. promotes anti-inflammatory response, thereby supporting the improvement of symptoms pertaining to asthma, chronic obstructive pulmonary disease (COPD), neuroinflammatory diseases (such as multiple sclerosis, alzheimer's disease, parkinson's disease), cardiovascular diseases, inflammatory bowel disease (IBD) and chronic infections in patients. The metabolic disorders, obesity and diabetes are characterized by a low-grade inflammation. Genus <i>Lactobacillus</i> alleviates metabolic disorders by regulating the oxidative stress response and inflammatory pathways. Osteoporosis is also associated with bone inflammation and resorption. The <i>Lactobacillus</i> spp. and their metabolites act as powerful immune cell controllers and exhibit a regulatory role in bone resorption and formation, supporting bone health. Thus, this review demonstrated the mechanisms and summarized the evidence of the benefit of <i>Lactobacillus</i> spp. in alleviating inflammatory diseases pertaining to different organs from animal and clinical trials. The present narrative review explores in detail the complex interactions between the gut-dwelling <i>Lactobacillus</i> spp. and the immune components in distant organs to promote host's health.",Frontiers in pharmacology,2022,Sonakshi Rastogi; Aditi Singh
36346385,A prebiotic diet modulates microglial states and motor deficits in α-synuclein overexpressing mice.,"Parkinson's disease (PD) is a movement disorder characterized by neuroinflammation, α-synuclein pathology, and neurodegeneration. Most cases of PD are non-hereditary, suggesting a strong role for environmental factors, and it has been speculated that disease may originate in peripheral tissues such as the gastrointestinal (GI) tract before affecting the brain. The gut microbiome is altered in PD and may impact motor and GI symptoms as indicated by animal studies, although mechanisms of gut-brain interactions remain incompletely defined. Intestinal bacteria ferment dietary fibers into short-chain fatty acids, with fecal levels of these molecules differing between PD and healthy controls and in mouse models. Among other effects, dietary microbial metabolites can modulate activation of microglia, brain-resident immune cells implicated in PD. We therefore investigated whether a fiber-rich diet influences microglial function in α-synuclein overexpressing (ASO) mice, a preclinical model with PD-like symptoms and pathology. Feeding a prebiotic high-fiber diet attenuates motor deficits and reduces α-synuclein aggregation in the substantia nigra of mice. Concomitantly, the gut microbiome of ASO mice adopts a profile correlated with health upon prebiotic treatment, which also reduces microglial activation. Single-cell RNA-seq analysis of microglia from the substantia nigra and striatum uncovers increased pro-inflammatory signaling and reduced homeostatic responses in ASO mice compared to wild-type counterparts on standard diets. However, prebiotic feeding reverses pathogenic microglial states in ASO mice and promotes expansion of protective disease-associated macrophage (DAM) subsets of microglia. Notably, depletion of microglia using a CSF1R inhibitor eliminates the beneficial effects of prebiotics by restoring motor deficits to ASO mice despite feeding a prebiotic diet. These studies uncover a novel microglia-dependent interaction between diet and motor symptoms in mice, findings that may have implications for neuroinflammation and PD.",eLife,2022,Reem Abdel-Haq; Johannes C M Schlachetzki; Joseph C Boktor; Thaisa M Cantu-Jungles; Taren Thron; Mengying Zhang; John W Bostick; Tahmineh Khazaei; Sujatha Chilakala; Livia H Morais; Greg Humphrey; Ali Keshavarzian; Jonathan E Katz; Matthew Thomson; Rob Knight; Viviana Gradinaru; Bruce R Hamaker; Christopher K Glass; Sarkis K Mazmanian
36334762,Are neuromodulation interventions associated with changes in the gut microbiota? A systematic review.,"The microbiota-gut-brain axis (MGBA) refers to the bidirectional communication between the brain and the gut microbiota and recent studies have linked the MGBA to health and disease. Research has so far investigated this axis mainly from microbiota to brain but less is known about the other direction. One approach to examine the MGBA from brain to microbiota is through understanding if and how neuromodulation might impact microbiota. Neuromodulation encompasses a wide range of stimulation techniques and is used to treat neurological, psychiatric and metabolic disorders, like Parkinson's Disease, depression and obesity. Here, we performed a systematic review to investigate whether neuromodulation is associated with subsequent changes in the gut microbiota. Searches in PsycINFO and MEDLINE were performed up to March 2022. Included studies needed to be clinical or preclinical studies comparing the effects of deep brain stimulation, electroconvulsive therapy, repetitive transcranial magnetic stimulation, transcranial direct current stimulation or vagal nerve stimulation on the gut microbiota before and after treatment or between active and control groups. Seven studies were identified. Neuromodulation was associated with changes in relative bacterial abundances, but not with (changes in) α-diversity or β-diversity. Summarizing, currently reported findings suggest that neuromodulation interventions are associated with moderate changes in the gut microbiome. However, findings remain inconclusive due to the limited number and varying quality of included studies, as well as the large heterogeneity between studies. More research is required to more conclusively establish whether, and if so, via which mechanism(s) of action neuromodulation interventions might influence the gut microbiota.",Neuropharmacology,2023,Vera Korenblik; Marlies E Brouwer; Aniko Korosi; Damiaan Denys; Claudi L H Bockting; Stanley Brul; Anja Lok
36332796,Gut microbiome and Parkinson's disease: Perspective on pathogenesis and treatment.,"Parkinson's disease (PD) is a disease of ⍺-synuclein aggregation-mediated dopaminergic neuronal loss in the substantia nigra pars compacta, which leads to motor and non-motor symptoms. Through the last two decades of research, there has been growing consensus that inflammation-mediated oxidative stress, mitochondrial dysfunction, and cytokine-induced toxicity are mainly involved in neuronal damage and loss associated with PD. However, it remains unclear how these mechanisms relate to sporadic PD, a more common form of PD. Both enteric and central nervous systems have been implicated in the pathogenesis of sporadic PD, thus highlighting the crosstalk between the gut and brain.of Review: In this review, we summarize how alterations in the gut microbiome can affect PD pathogenesis. We highlight various mechanisms increasing/decreasing the risk of PD development. Based on the previous supporting evidence, we suggest how early interventions could protect against PD development and how controlling specific factors, including our diet, could modify our perspective on disease mechanisms and therapeutics. We explain the strong relationship between the gut microbiota and the brain in PD subjects, by delineating the multiple mechanisms involved inneuroinflammation and oxidative stress. We conclude that the neurodetrimental effects of western diet (WD) and the neuroprotective effects of Mediterranean diets should be further exploredin humans through clinical trials. Key Scientific Concepts of Review: Alterations in the gut microbiome and associated metabolites may contribute to pathogenesis in PD. In some studies, probiotics have been shown to exert anti-oxidative effects in PD via improved mitochondrial dynamics and homeostasis, thus reducing PD-related consequences. However, there is a significant unmet need for randomized clinical trials to investigate the effectiveness of microbial products, probiotic-based supplementation, and dietary intervention in reversing gut microbial dysbiosis in PD.",Journal of advanced research,2023,Safa Salim; Fatima Ahmad; Ayesha Banu; Farhan Mohammad
36284437,Gut bacterial profiles in Parkinson's disease: A systematic review.,"Recent advances have highlighted the relationships between gut dysbiosis and Parkinson's disease (PD). Microbiota transplantation from PD patients to mice can induce increased alpha-synuclein-mediated motor deficits. Human studies have identified differences in the gut microbiota of PD patients compared to healthy controls. We undertook a systematic review to evaluate the available evidence for the involvement of gut bacteria in the etiology of PD.The PubMed databank, the China National Knowledge Infrastructure databank, and Wanfang Data were searched from inception until June 2021 to identify human case-control studies that investigated relationships between PD and microbiota quantified from feces. We evaluated the resulting studies focusing on bacterial taxa that were different between PD patients and healthy controls.Twenty-six studies were found in which 53 microbial families and 98 genera exhibited differences between patients with PD and healthy controls. The genera identified by more than two studies as increased in PD were Bifidobacterium, Alistipes, Christensenella, Enterococcus, Oscillospira, Bilophila, Desulfovibrio, Escherichia/Shigella, and Akkermansia, while Prevotella, Blautia, Faecalibacterium, Fusicatenibacter, and Haemophilus had three or more reports of being lower in PD patients. More than one report demonstrated that Bacteroides, Odoribacter, Parabacteroides, Butyricicoccus, Butyrivibrio, Clostridium, Coprococcus, Lachnospira, Lactobacillus, Megasphaera, Phascolarctobacterium, Roseburia, Ruminococcus, Streptococcus, and Klebsiella were altered in both directions.Our review shows that the involvement of the gut microbiome in the etiology of PD may involve alterations of short-chain fatty acids (SCFAs)-producing bacteria and an increase in putative gut pathobionts. SCFAs-producing bacteria may vary above or below an ""optimal range,"" causing imbalances. Considering that Bifidobacterium, Lactobacillus, and Akkermansia are beneficial for human health, increased Bifidobacterium and Lactobacillus in the PD gut microbiome may be associated with PD medications, especially COMT inhibitors, while a high level of Akkermansia may be associated with aging.",CNS neuroscience & therapeutics,2023,Zhe Li; Hongfeng Liang; Yingyu Hu; Lin Lu; Chunye Zheng; Yuzhen Fan; Bin Wu; Tao Zou; Xiaodong Luo; Xinchun Zhang; Yan Zeng; Ziyan Liu; Zhicheng Zhou; Zhenyu Yue; Yi Ren; Zhuo Li; Qiaozhen Su; Pingyi Xu
36278360,Exploring the Connection Between the Gut Microbiome and Parkinson's Disease Symptom Progression and Pathology: Implications for Supplementary Treatment Options.,"The contribution of the microbiota to induce gastrointestinal inflammation is hypothesized to be a key component of alpha-synuclein (aSyn) aggregation within the gastrointestinal (GI) tract in the pathological progression of Parkinson's disease (PD). The function of the GI tract is governed by a system of neurons that form part of the enteric nervous system (ENS). The ENS hosts  100-500 million nerve cells within two thin layers lining the GI tract. The gut-brain axis (GBA) is the major communication pathway between the ENS and the central nervous system. It has become increasingly clear that the microbiota in the gut are key regulators of GBA function and help to maintain homeostasis in the immune and endocrine systems. The GBA may act as a possible etiological launching pad for the pathogenesis of age-related neurodegenerative diseases, such as PD, because of an imbalance in the gut microbiota. PD is a multi-faceted illness with multiple biological, immunological, and environmental factors contributing to its pathological progression. Interestingly, individuals with PD have an altered gut microbiota compared to healthy individuals. However, there is a lack of literature describing the relationship between microbiota composition in the gut and symptom progression in PD patients. This review article examines how the pathology and symptomology of PD may originate from dysregulated signaling in the ENS. We then discuss by targeting the imbalance within the gut microbiota such as prebiotics and probiotics, some of the prodromal symptoms might be alleviated, possibly curtailing the pathological spread of aSyn and ensuing debilitating motor symptoms.",Journal of Parkinson's disease,2022,Dennis G Chan; Katelyn Ventura; Ally Villeneuve; Paul Du Bois; Matthew R Holahan
36235760,Dietary Restriction against Parkinson's Disease: What We Know So Far.,"Dietary restriction (DR) is defined as a moderate reduction in food intake while avoiding malnutrition. The beneficial effects of DR are being increasingly acknowledged in aging and in a series of age-related neurodegenerative disorders, for example, Parkinson's disease (PD). To date, the pathogenesis of PD remains elusive and there is no cure for it in spite of intensive research over decades. In this review, we summarize the current knowledge on the efficacy of DR on PD, focusing on the underlying mechanisms involving general metabolism, neuroendocrinolgy, neuroinflammation, gut microbiome, and so on. We anticipate that this review will provide future perspectives for PD prevention and treatment.",Nutrients,2022,Zhonglei Wang; Yueran Cui; Lulu Wen; Haiyang Yu; Juan Feng; Wei Yuan; Xin He
