pmid,title,abstract,journal,year,authors
32791113,The Microbiome as a Modifier of Neurodegenerative Disease Risk.,"The gut microbiome is increasingly implicated in modifying susceptibility to and progression of neurodegenerative diseases (NDs). In this review, we discuss roles for the microbiome in aging and in NDs. In particular, we summarize findings from human studies on microbiome alterations in Parkinson's disease, Alzheimer's disease, amyotrophic lateral sclerosis, and Huntington's disease. We assess animal studies of genetic and environmental models for NDs that investigate how manipulations of the microbiome causally impact the development of behavioral and neuropathological endophenotypes of disease. We additionally evaluate the likely immunological, neuronal, and metabolic mechanisms for how the gut microbiota may modulate risk for NDs. Finally, we speculate on cross-cutting features for microbial influences across multiple NDs and consider the potential for microbiome-targeted interventions for NDs.",Cell host & microbe,2020,P Fang; S A Kazmi; K G Jameson; E Y Hsiao
32600151,Rapid improvement in Alzheimer's disease symptoms following fecal microbiota transplantation: a case report.,"Alzheimer's disease (AD), the most common form of dementia, is a leading cause of death and a major cause of morbidity in older people. The disease is characterized by progressive memory loss, cognitive impairment, and the cerebral accumulation of amyloid-β peptide. Given the health and economic impacts of AD, treatments that target the underlying etiology of AD or modify the course of the disease are of significant interest. The gut microbiome has been increasingly implicated in the pathogenesis of several neurological diseases, including multiple sclerosis and Parkinson's disease. Furthermore, emerging evidence has demonstrated that there are alterations in gut microbiome composition in patients with AD, suggesting involvement of the microbiome-gut-brain axis. We present symptom improvement in a patient with AD following fecal microbiota transplantation for a <i>Clostridioides difficile</i> infection.",The Journal of international medical research,2020,Sabine Hazan
32572814,Butyrate Protects Against Salsolinol-Induced Toxicity in SH-SY5Y Cells: Implication for Parkinson's Disease.,"Parkinson's disease (PD), a progressive neurodegenerative disorder, is associated with the destruction of dopamine neurons in the substantia nigra (SN) and the formation of Lewy bodies in basal ganglia. Risk factors for PD include aging, as well as environmental and genetic factors. Recent converging reports suggest a role for the gut microbiome and epigenetic factors in the onset and/or progression of PD. Of particular relevance and potential therapeutic targets in this regard are histone deacetylases (HDACs), enzymes that are involved in chromatin remodeling. Butyrate, a short-chain fatty acid (FA) produced in the gut and presumably acting via several G protein-coupled receptors (GPCRs) including FA3 receptors (FA3Rs), is a well-known HDAC inhibitor that plays an important role in maintaining homeostasis of the gut-brain axis. Recently, its significance in regulation of some critical brain functions and usefulness in neurodegenerative diseases such as PD has been suggested. In this study we sought to determine whether butyrate may have protective effects against salsolionl (SALS)-induced toxicity in SH-SY5Y cells. SALS, an endogenous product of aldehyde and dopamine condensation, may be selectively toxic to dopaminergic neurons. SH-SY5Y cells, derived from human neuroblastoma cells, are used as a model of these neurons. Exposure of SH-SY5Y cells for 24 h to 400 μM SALS resulted in approximately 60% cell death, which was concentration-dependently prevented by butyrate. The effects of butyrate in turn were significantly attenuated by beta-hydroxy butyrate (BHB), a selective FA3R antagonist. Moreover, a selective FA3R agonist (AR 420626) also provided protective effects against SALS, which was totally blocked by BHB. These findings provide further support that butyrate or an agonist of FA3R may be of therapeutic potential in PD.",Neurotoxicity research,2020,Bruk Getachew; Antonei B Csoka; Amna Bhatti; Robert L Copeland; Yousef Tizabi
32566740,Characterizing dysbiosis of gut microbiome in PD: evidence for overabundance of opportunistic pathogens.,"In Parkinson's disease (PD), gastrointestinal features are common and often precede the motor signs. Braak and colleagues proposed that PD may start in the gut, triggered by a pathogen, and spread to the brain. Numerous studies have examined the gut microbiome in PD; all found it to be altered, but found inconsistent results on associated microorganisms. Studies to date have been small (<i>N</i> = 20 to 306) and are difficult to compare or combine due to varied methodology. We conducted a microbiome-wide association study (MWAS) with two large datasets for internal replication (<i>N</i> = 333 and 507). We used uniform methodology when possible, interrogated confounders, and applied two statistical tests for concordance, followed by correlation network analysis to infer interactions. Fifteen genera were associated with PD at a microbiome-wide significance level, in both datasets, with both methods, with or without covariate adjustment. The associations were not independent, rather they represented three clusters of co-occurring microorganisms. Cluster 1 was composed of opportunistic pathogens and all were elevated in PD. Cluster 2 was short-chain fatty acid (SCFA)-producing bacteria and all were reduced in PD. Cluster 3 was carbohydrate-metabolizing probiotics and were elevated in PD. Depletion of anti-inflammatory SCFA-producing bacteria and elevated levels of probiotics are confirmatory. Overabundance of opportunistic pathogens is an original finding and their identity provides a lead to experimentally test their role in PD.",NPJ Parkinson's disease,2020,Zachary D Wallen; Mary Appah; Marissa N Dean; Cheryl L Sesler; Stewart A Factor; Eric Molho; Cyrus P Zabetian; David G Standaert; Haydeh Payami
32545788,Focus on the Role of NLRP3 Inflammasome in Diseases.,"Inflammation is a protective reaction activated in response to detrimental stimuli, such as dead cells, irritants or pathogens, by the evolutionarily conserved immune system and is regulated by the host. The inflammasomes are recognized as innate immune system sensors and receptors that manage the activation of caspase-1 and stimulate inflammation response. They have been associated with several inflammatory disorders. The NLRP3 inflammasome is the most well characterized. It is so called because NLRP3 belongs to the family of nucleotide-binding and oligomerization domain-like receptors (NLRs). Recent evidence has greatly improved our understanding of the mechanisms by which the NLRP3 inflammasome is activated. Additionally, increasing data in animal models, supported by human studies, strongly implicate the involvement of the inflammasome in the initiation or progression of disorders with a high impact on public health, such as metabolic pathologies (obesity, type 2 diabetes, atherosclerosis), cardiovascular diseases (ischemic and non-ischemic heart disease), inflammatory issues (liver diseases, inflammatory bowel diseases, gut microbiome, rheumatoid arthritis) and neurologic disorders (Parkinson's disease, Alzheimer's disease, multiple sclerosis, amyotrophic lateral sclerosis and other neurological disorders), compared to other molecular platforms. This review will provide a focus on the available knowledge about the NLRP3 inflammasome role in these pathologies and describe the balance between the activation of the harmful and beneficial inflammasome so that new therapies can be created for patients with these diseases.",International journal of molecular sciences,2020,Roberta Fusco; Rosalba Siracusa; Tiziana Genovese; Salvatore Cuzzocrea; Rosanna Di Paola
32538869,Crosstalk Between Alpha-Synuclein and Other Human and Non-Human Amyloidogenic Proteins: Consequences for Amyloid Formation in Parkinson's Disease.,"It was recently shown (Sampson et al., Elife9, 2020) that an amyloidogenic protein, CsgA, present in E. coli biofilms in the gut can trigger Parkinson's disease in mice. This study emphasizes the possible role of the gut microbiome in modulation (and even initiation) of human neurodegenerative disorders, such as Parkinson's disease. As the CsgA protein was found to accelerate alpha-synuclein (the key amyloidogenic protein in Parkinson's disease) amyloid formation in vitro, this result suggests that also other amyloidogenic proteins from gut bacteria, and even from the diet (such as stable allergenic proteins), may be able to affect human protein conformations and thereby modulate amyloid-related diseases. In this review, we summarize what has been reported in terms of in vitro cross-reactivity studies between alpha-synuclein and other amyloidogenic human and non-human proteins. It becomes clear from the limited data that exist that there is a fine line between acceleration and inhibition, but that cross-reactivity is widespread, and it is more common for other proteins (among the studied cases) to accelerate alpha-synuclein amyloid formation than to block it. It is of high importance to expand investigations of cross-reactivity between amyloidogenic proteins to both reveal underlying mechanisms and links between human diseases, as well as to develop new treatments that may be based on an altered gut microbiome.",Journal of Parkinson's disease,2020,Tony Werner; Istvan Horvath; Pernilla Wittung-Stafshede
32534583,"Study protocol of the DUtch PARkinson Cohort (DUPARC): a prospective, observational study of de novo Parkinson's disease patients for the identification and validation of biomarkers for Parkinson's disease subtypes, progression and pathophysiology.","Parkinson's Disease (PD) is a heterogeneous, progressive neurodegenerative disorder which is characterized by a variety of motor and non-motor symptoms. To date, no disease modifying treatment for PD exists. Here, the study protocol of the Dutch Parkinson Cohort (DUPARC) is described. DUPARC is a longitudinal cohort study aimed at deeply phenotyping de novo PD patients who are treatment-naïve at baseline, to discover and validate biomarkers for PD progression, subtypes and pathophysiology.DUPARC is a prospective cohort study in which 150 de novo PD subjects will be recruited through a collaborative network of PD treating neurologists in the northern part of the Netherlands (Parkinson Platform Northern Netherlands, PPNN). Participants will receive follow-up assessments after 1 year and 3 years, with the intention of an extended follow-up with 3 year intervals. Subjects are extensively characterized to primarily assess objectives within three major domains of PD: cognition, gastrointestinal function and vision. This includes brain magnetic resonance imaging (MRI); brain cholinergic PET-imaging with fluoroethoxybenzovesamicol (FEOBV-PET); brain dopaminergic PET-imaging with fluorodopa (FDOPA-PET); detailed neuropsychological assessments, covering all cognitive domains; gut microbiome composition; intestinal wall permeability; optical coherence tomography (OCT); genotyping; motor and non-motor symptoms; overall clinical status and lifestyle factors, including a dietary assessment; storage of blood and feces for additional analyses of inflammation and metabolic parameters. Since the start of the inclusion, at the end of 2017, over 100 PD subjects with a confirmed dopaminergic deficit on FDOPA-PET have been included.DUPARC is the first study to combine data within, but not limited to, the non-motor domains of cognition, gastrointestinal function and vision in PD subjects over time. As a de novo PD cohort, with treatment naïve subjects at baseline, DUPARC provides a unique opportunity for biomarker discovery and validation without the possible confounding influences of dopaminergic medication.NCT04180865; registered retrospectively, November 28th 2019.",BMC neurology,2020,Jeffrey M Boertien; Sygrid van der Zee; Asterios Chrysou; Marleen J J Gerritsen; Nomdo M Jansonius; Jacoba M Spikman; Teus van Laar; 
32517799,Parkinson's disease-associated alterations of the gut microbiome predict disease-relevant changes in metabolic functions.,"Parkinson's disease (PD) is a systemic disease clinically defined by the degeneration of dopaminergic neurons in the brain. While alterations in the gut microbiome composition have been reported in PD, their functional consequences remain unclear. Herein, we addressed this question by an analysis of stool samples from the Luxembourg Parkinson's Study (n = 147 typical PD cases, n = 162 controls).All individuals underwent detailed clinical assessment, including neurological examinations and neuropsychological tests followed by self-reporting questionnaires. Stool samples from these individuals were first analysed by 16S rRNA gene sequencing. Second, we predicted the potential secretion for 129 microbial metabolites through personalised metabolic modelling using the microbiome data and genome-scale metabolic reconstructions of human gut microbes. Our key results include the following. Eight genera and seven species changed significantly in their relative abundances between PD patients and healthy controls. PD-associated microbial patterns statistically depended on sex, age, BMI, and constipation. Particularly, the relative abundances of Bilophila and Paraprevotella were significantly associated with the Hoehn and Yahr staging after controlling for the disease duration. Furthermore, personalised metabolic modelling of the gut microbiomes revealed PD-associated metabolic patterns in the predicted secretion potential of nine microbial metabolites in PD, including increased methionine and cysteinylglycine. The predicted microbial pantothenic acid production potential was linked to the presence of specific non-motor symptoms.Our results suggest that PD-associated alterations of the gut microbiome can translate into substantial functional differences affecting host metabolism and disease phenotype.",BMC biology,2020,Federico Baldini; Johannes Hertel; Estelle Sandt; Cyrille C Thinnes; Lorieza Neuberger-Castillo; Lukas Pavelka; Fay Betsou; Rejko Krüger; Ines Thiele; 
32459513,The dichotomous role of the gut microbiome in exacerbating and ameliorating neurodegenerative disorders.,"Age related neurodegenerative disorders affect millions of people around the world. The role of the gut microbiome (GM) in neurodegenerative disorders has been elucidated over the past few years. Dysbiosis of the gut microbiome ultimately results in neurodegeneration. However, the gut microbiome can be modulated to promote neuro-resilience.This review is focused on demonstrating the role of the gut microbiome in host physiology in Parkinson's disease (PD) and other neurodegenerative disorders. We will discuss how the microbiome will impact neurodegeneration in PD, Alzheimer's Disease (AD), Multiple sclerosis (MS), Amyotrophic Lateral Sclerosis (ALS), and finally discuss how the gut microbiome can be influenced through diet and lifestyle.Currently, much of the focus has been to study the mechanisms by which the microbiome induces neuroinflammation and neurodegeneration in PD, AD, MS, ALS. In particular, the role of certain dietary flavonoids in regulation of gut microbiome to promote neuro-resilience. Polyphenol prebiotics delivered in combination with probiotics (synbiotics) present an exciting new avenue to harness the microbiome to attenuate immune inflammatory responses which ultimately may influence brain cascades associated with promotion of neurodegeneration across the lifespan.",Expert review of neurotherapeutics,2020,Urdhva Raval; Joyce M Harary; Emma Zeng; Giulio M Pasinetti
32456274,Anti-aggregation Effects of Phenolic Compounds on α-synuclein.,"The aggregation and deposition of α-synuclein (αS) are major pathologic features of Parkinson's disease, dementia with Lewy bodies, and other α-synucleinopathies. The propagation of αS pathology in the brain plays a key role in the onset and progression of clinical phenotypes. Thus, there is increasing interest in developing strategies that attenuate αS aggregation and propagation. Based on cumulative evidence that αS oligomers are neurotoxic and critical species in the pathogenesis of α-synucleinopathies, we and other groups reported that phenolic compounds inhibit αS aggregation including oligomerization, thereby ameliorating αS oligomer-induced cellular and synaptic toxicities. Heterogeneity in gut microbiota may influence the efficacy of dietary polyphenol metabolism. Our recent studies on the brain-penetrating polyphenolic acids 3-hydroxybenzoic acid (3-HBA), 3,4-dihydroxybenzoic acid (3,4-diHBA), and 3-hydroxyphenylacetic acid (3-HPPA), which are derived from gut microbiota-based metabolism of dietary polyphenols, demonstrated an in vitro ability to inhibit αS oligomerization and mediate aggregated αS-induced neurotoxicity. Additionally, 3-HPPA, 3,4-diHBA, 3-HBA, and 4-hydroxybenzoic acid significantly attenuated intracellular αS seeding aggregation in a cell-based system. This review focuses on recent research developments regarding neuroprotective properties, especially anti-αS aggregation effects, of phenolic compounds and their metabolites by the gut microbiome, including our findings in the pathogenesis of α-synucleinopathies.","Molecules (Basel, Switzerland)",2020,Kenjiro Ono; Mayumi Tsuji; Tritia R Yamasaki; Giulio M Pasinetti
